"astro-ph/0207004","C. Motch","C. Motch, H. Bearda and C. Neiner","XMM-Newton observations of MR Vel/RX J0925.7-4758","Accepted for publication in A&A (8 pages and 9 figures)","Astron.Astrophys. 393 (2002) 913-920","10.1051/0004-6361:20020966",,"astro-ph",,"  We report on XMM-Newton observations of the galactic supersoft X-ray source
RX J0925.7-4758. The RGS spectrum exhibits a wealth of spectral features from
iron and oxygen. XMM-Newton data confirm the finding of previous Chandra
HETGS/MEG observations that NLTE models of hot white dwarf atmospheres fail to
represent the complex spectrum. There are clear evidences for P Cygni profiles
with wind velocities of up to 2000 km/s. Small flux variations with time scales
larger than 1000s are present. The strongest power is at ~ 0.21d, a period
close to that seen in V band optical light curves. A detailed analysis of the
associated changes in the RGS and EPIC pn spectra hint at a mostly grey
mechanism suggesting a variation of the visibility of the white dwarf due to
occulting material in the accretion disk. Finally, we detect radial velocity
changes of 173 +/- 47 km/s between two RGS observations obtained half an
orbital cycle apart. The amplitude of the RGS velocity shift is consistent with
that of the optical He II 4686 and thus supports the idea that most of the He
II optical line emission arises from the accretion disk.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 05:44:02 GMT""}]","2016-08-30"
"astro-ph/0207012","Marusa Bradac","M. Bradac (1), P. Schneider (1), M. Steinmetz (2), M. Lombardi (1), L.
  King (1) and R. Porcas (3) ((1) IAEF Bonn, (2) Steward Observatory, (3) MPIfR
  Bonn)","Using VLBI Data to Investigate the Galaxy Structure in the
  Gravitationally Lensed System B1422+231","to appear in proceedings of the 6th European VLBI Network Symposium,
  MPIfR, Bonn, Germany (2002)","Proceedings of the 6th European VLBI Network Symposium, Ros, E.,
  Porcas, R.W., Lobanov, A.P., & Zensus, J.A. (eds.), MPIfR, Bonn, Germany
  (2002)",,,"astro-ph",,"  Gravitationally lensed systems with multiply imaged quasars are an excellent
tool for studying the properties of distant galaxies. In particular, they
provide the most accurate mass measures for the lensing galaxy. The system
B1422+231 is a well studied example of a quadruply imaged quasar, with
high-quality VLBI data available. Very accurate data on image positions, fluxes
and deconvolved image sizes provide good constraints for lensing models. We
discuss here the failure of smooth models in fitting the data. Since it is
intuitively clear that the mass of a lens galaxy is not a smooth entity, we
have investigated how deviation from a smooth model can influence lensing
phenomena, especially the image flux ratios. To explore expectations about the
level of substructure in galaxies and its influence on strong lensing, N-body
simulations of a model galaxy are employed. By using the mass distribution of
this model galaxy as a lens, synthetic data sets of different four image system
configurations are generated. Their analysis can possibly provide evidence for
the presence and strong influence of substructure in the primary lens galaxy.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 11:12:00 GMT""}]","2007-05-23"
"astro-ph/0207014","Zhi-Yun Li","Zhi-Yun Li (University of Virginia)","Self-Gravitating Magnetically-Supported Protostellar Disks and the
  Formation of Substellar Companions","10 pages, no figures, accepted to ApJ Letters","Astrophys.J. 574 (2002) L159-L162","10.1086/342525",,"astro-ph",,"  Isolated low-mass stars are formed, in the standard picture, from the
collapse of dense cores condensed out of strongly magnetized molecular clouds.
The dynamically collapsing inflow traps nearly half of the critical magnetic
flux needed for the core support and deposits it in a small region surrounding
the protostar. It has been argued previously that the deposited flux can slow
down the inflow, allowing matter to pile up and settle along field lines into a
magnetically supported, circumstellar disk. Here we show that the disk
typically contains $\sim 10%$ of the stellar mass, and that it could become
self-gravitating under plausible conditions during the rapidly accreting,
``Class 0'' phase of star formation. Subsequent fragmentation of the
self-gravitating, magnetically subcritical disk, driven by magnetic diffusion,
could produce fragments of substellar masses, which collapse to form brown
dwarfs and possibly massive planets. This scenario predicts substellar object
formation at distances of order 100 AU from the central star, although orbital
evolution is possible after formation. It may provide an explanation for the
small, but growing, number of brown dwarf companions found around nearby stars
by direct imaging. The relatively large formation distances make the substellar
companions vulnerable to dynamic ejection, particularly in binary (multiple)
systems and dense clusters. Those ejected may account for, at least in part,
the isolated brown dwarfs and perhaps free-floating planetary mass objects.
","[{""version"":""v1"",""created"":""Sun, 30 Jun 2002 19:03:53 GMT""}]","2009-11-07"
"astro-ph/0207015","Dar Arnon","Shlomo Dado, Arnon Dar, Alvaro De Rujula","On the X-ray lines in the afterglows of GRBs","Accepted for publication in ApJ","Astrophys.J. 585 (2003) 890-898","10.1086/346128",,"astro-ph",,"  The observation of X-ray lines in the afterglow of GRB 011211 has been
reported, and challenged. The lines were interpreted as blue-shifted X-rays
characteristic of a set of photoionized ``metals'', located in a section of a
supernova shell illuminated by a GRB emitted a couple of days after the
supernova explosion. We show that the most prominent reported lines coincide
with the ones predicted in the ``cannonball'' model of GRBs. In this model, the
putative signatures are Hydrogen lines, boosted by the (highly relativistic)
motion of the cannonballs (CBs). The corresponding Doppler boost can be
extracted from the fit to the observed I-, R- and V-band light-curves of the
optical afterglow of GRB 011211, so that, since the redshift is also known, the
line energies are --in the CB model-- predicted. We also discuss other GRBs of
known redshift which show spectral features generally interpreted as Fe lines,
or Fe recombination edges. The ensemble of results is very encouraging from the
CB-model's point of view, but the data on each individual GRB are not good
enough to draw (any) objectively decisive conclusions. We outline a strategy
for X-ray observers to search for lines which, in the CB model, move
predictably from higher to lower energies.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 13:28:21 GMT""},{""version"":""v2"",""created"":""Tue, 2 Jul 2002 07:12:19 GMT""},{""version"":""v3"",""created"":""Mon, 18 Nov 2002 14:27:05 GMT""}]","2009-11-07"
"astro-ph/0207016","Niccolo Bucciantini","N. Bucciantini (Dip. Astrofisica Univ. Firenze)","Pulsar bow-shock nebulae. III. Inclusion of a neutral component, and
  H_{a lpha} luminosity","8 pages, Latex, 9 Encapsulated PostScript figures, accepted for
  public ation in A&A","Astron.Astrophys. 393 (2002) 629-636","10.1051/0004-6361:20020968",,"astro-ph",,"  The interaction of the wind from a pulsar (or more generally from a star)
with t he amb ient medium gives rise to the formation of a bow-shock nebula. We
present a mode l of adiabatic bow-shock nebulae, including the presence of a
neutral component in the interstellar medium. As demonstrated in a previous
paper (Bucciantini & Bandiera 2001}, hereafter Paper I), the velocity and the
luminosity of the pulsar, as well a s the characteristics of the interstellar
medium (ISM), play an essential role in determinin g the properties of bow
shock nebulae. In particular, the Balmer emission is strongly affect ed by the
rates of hydrogen charge-exchange and collisional excitation. So far, only
one-com ponent models have been proposed, treating the neutrals as a small
perturbation. The distrib ution of neutral hydrogen in the nebula, derived by
our model, is then used to determine how the h_{alpha} luminosity varies along
the bow shock. We find that the luminosity trend is d ifferent for
charge-exchange and collisional excitation, and that processes like diffusion o
r ionization may reduce the emission in the head of the nebula.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 08:00:14 GMT""}]","2009-11-07"
"astro-ph/0207017","Marcello Ravasio","Gianpiero Tagliaferri (1), Gabriele Ghisellini (1), Marcello Ravasio
  (1,2) ((1) Osservatorio Astronomico di Brera, (2) Universita' degli Studi di
  Milano Bicocca)","BeppoSAX ToO Observations on BLAZARS","10 pages, 9 figures. Invited talk at the workshop: Blazar
  Astrophysics with BeppoSAX and other Observatories, Frascati, Dec.2001, Eds:
  P. Giommi, E. Massaro and G. Palumbo",,,,"astro-ph",,"  We summarize the results of BeppoSAX ToO observation of blazars that were
known to be in a high state from observations carried out in the optical or
X-ray or TeV bands.In some of the observed sources, two spectral components
were detected, which are interpreted as synchrotron and inverse Compton
emission, respectively. Fast variability was detected in three sources (ON 231,
BL Lac and S5 0716+714), but always only for the synchrotron component. Most of
the triggers are from optical observations, consequently most of the observed
sources are LBL or intermediate objects. They were in a high state in the X-ray
band, but not in an exceptionally high state. No strong shifts in the
synchrotron peak frequency are reported. This is in line with the findings that
the synchrotron peak frequency is more variable for HBL objects, i.e. sources
that have this peak at higher energies.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 08:29:14 GMT""}]","2007-05-23"
"astro-ph/0207018","Josep Miquel Girart","J.M. Girart, S. Curiel, L.F. Rodriguez and J. Canto","Radio Continuum Observations towards Optical and Molecular Outflows","17 pages, including 9 figures. Accepted for publication in RevMexAA,
  Vol. 38 no 2. (October 2002)",,,,"astro-ph",,"  We present multi-frequency VLA continuum observations towards 8 star forming
regions with molecular and optical outflows: L1489, HH 68-69, HH 94-95, NGC
2264D, L1681B, L778, MWC 1080 and V645 Cyg. We detect three thermal radio jets,
L1489, YLW 16A in L1681B and NGC 2264D VLA 7, associated with molecular and/or
HH outflows. The L1489 and NGC 2264D VLA 7 thermal radio jets appear elongated
in the direction of the larger scale outflow. We report the first tentative
detection of a non-thermal radio jet, L778 VLA 5, associated with a low mass
Class I protostar and powering a molecular outflow. For HH68-69, HH 94-95 and
the molecular outflow in NGC 2264D we could not identify a candidate of the
exciting source of these outflows. The radio emission associated with V645 Cyg
is quite extended, ~0.1 pc, and time variable. We detect three radio sources in
the MWC 1080 that could be associated with YSOs.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 09:16:23 GMT""}]","2007-05-23"
"astro-ph/0207019","Frank C. van den Bosch","Xiaohu Yang, H.J. Mo and Frank C. van den Bosch (MPA)","Constraining Galaxy Formation and Cosmology with the Conditional
  Luminosity Function of Galaxies","25 pages, 10 figures. Submitted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 339 (2003) 1057","10.1046/j.1365-8711.2003.06254.x",,"astro-ph",,"  We use the conditional luminosity function (CLF), which gives the number of
galaxies with luminosities in the range [L, L+dL] that reside in a halo of mass
M, to link the distribution of galaxies to that of dark matter haloes. We seek
the CLF that reproduces the galaxy luminosity function and the luminosity
dependence of the galaxy clustering strength and test the models by comparing
the resulting mass-to-light ratios (M/L) with constraints from the Tully-Fisher
(TF) relation. We obtain a number of stringent constraints on both galaxy
formation and cosmology. In particular, this method can break the degeneracy
between Omega_0 and the power-spectrum normalization sigma_8, inherent in
current weak-lensing and cluster-abundance studies. For flat LCDM cosmogonies
with sigma_8 normalized by recent weak lensing observations, the best results
are obtained for Omega_0~0.3; Omega_0 < 0.2 leads to too large galaxy
correlation lengths, while Omega_0 > 0.4 gives too high M/L. The best-fit model
for the LCDM concordance cosmology (Omega_0=0.3) predicts M/L that are slightly
too high. We discuss a number of possible effects that might remedy this
problem, including small modification of cosmological parameters, warm in stead
of cold dark matter, systematic errors in current observational data, and the
existence of dark galaxies. Finally we use the CLF to predict several
statistics about the distribution of galaxy light in the local Universe.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 11:17:45 GMT""}]","2009-11-07"
"astro-ph/0207021","Eduardo Ros","E. Ros (1), K.I. Kellermann (2), M.L. Lister (2), J.A. Zensus (1),
  M.H. Cohen (3), R.C. Vermeulen (4), M. Kadler (1), D.C. Homan (2) ((1) MPIfR,
  Bonn, Germany (2) NRAO, Charlottesville, VA, USA (3) Caltech, Pasadena, CA,
  USA (4) ASTRON, Dwingeloo, The Netherlands)","Kinematics of parsec-scale structures in AGN: the 2cm VLBA Survey","Proceedings of the 6th European VLBI Network Symposium, Ros E.,
  Porcas R.W., Lobanov, A.P., & Zensus, J.A. (eds), MPIfR, Bonn, Germany. 2
  pages, 3 figures, needs evn2002.cls style file",,,,"astro-ph",,"  We are investigating the kinematics of jets in active galactic nuclei on
parsec scales by studying a representative population of sources. This study is
being carried out using the Very Long Baseline Array at 15 GHz, with more than
800 images taken since 1994. In this contribution we present an overview of the
diversity of kinematics for a complete sample of sources.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 10:30:53 GMT""}]","2007-05-23"
"astro-ph/0207022","Thomas P. Krichbaum","T.P. Krichbaum, D.A. Graham, W. Alef, A. Polatidis, U. Bach, A.
  Witzel, J.A. Zensus (MPIfR) A. Greve, M. Grewing (IRAM), S. Doeleman, R.
  Phillips, A.E.E. Rogers, M. Titus (Haystack), H. Fagg, P. Strittmatter, T.L.
  Wilson, L. Ziurys (Steward Obs.), R. Freund (NRAO), P. K""on""onen, J.
  Peltonen, S. Urpo (Metsahovi Radio Obs.), F. Rantakyro, J. Conway, and R.S.
  Booth (Onsala Space Obs.)","VLBI observations at 147 GHz: first detection of transatlantic fringes
  in bright AGN","4 pages, 3 figures, appears in: Proceedings of the 6th European VLBI
  Network Symposium held on June 25th-28th in Bonn, Germany. Edited by: E. Ros,
  R.W. Porcas, A.P. Lobanov, and J.A. Zensus",,,,"astro-ph",,"  At 147 GHz (2mm wavelength), we detected three prominent AGN (NRAO150, 3C279,
1633+382) with Very Long Baseline Interferometry (VLBI) with an angular
resolution of only 18 micro-arcseconds on the baseline between two antennas in
Arizona (10m HHT and 12m KittPeak) and the IRAM 30m antenna on Pico Veleta in
Spain. This is a new world record in radio interferometry and astronomical
imaging and opens fascinating future possibilities to directly image and study
the innermost regions in Quasars and other Active Galactic Nuclei.
","[{""version"":""v1"",""created"":""Mon, 1 Jul 2002 10:44:53 GMT""}]","2007-05-23"
