"astro-ph/0212190","Stefano Liberati","T. Jacobson, S. Liberati, and D. Mattingly","Lorentz violation and Crab synchrotron emission: a new constraint far
  beyond the Planck scale","12 pages. Presentation shortened and revised for letter to Nature.
  New title ""A strong astrophysical constraint on the violation of special
  relativity by quantum gravity"". Maximum observed synchrotron frequency
  lowered, resulting in weakening the constraint from E_QG>4.5*10^27 GeV to
  E_QG>10^26 GeV. The role of the effective field theory assumptions underlying
  the analysis is highlighted","Nature 424:1019-1021,2003","10.1038/nature01882",,"astro-ph gr-qc hep-ph hep-th",,"  Special relativity asserts that physical phenomena appear the same for all
inertially moving observers. This symmetry, called Lorentz symmetry, relates
long wavelengths to short ones: if the symmetry is exact it implies that
spacetime must look the same at all length scales. Several approaches to
quantum gravity, however, suggest that there may be a Lorentz violating
microscopic structure of spacetime, for example discreteness,
non-commutativity, or extra dimensions. Here we determine a very strong
constraint on a type of Lorentz violation that produces a maximum electron
speed less than the speed of light. We use the observation of 100 MeV
synchrotron radiation from the Crab nebula to improve the previous limits by a
factor of 40 million, ruling out this type of Lorentz violation, and thereby
providing an important constraint on theories of quantum gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 20:50:04 GMT""},{""version"":""v2"",""created"":""Fri, 29 Aug 2003 18:52:08 GMT""}]","2011-07-19"
"astro-ph/0212207","Simonetta Frittelli","Simonetta Frittelli (Duquesne)","On bending angles by gravitational lenses in motion","6 pages, to appear in MNRAS","Mon.Not.Roy.Astron.Soc. 340 (2003) 457-462","10.1046/j.1365-8711.2003.06302.x",,"astro-ph",,"  The bending of lightrays by the gravitational field of a ``lens'' that is
moving relative to the observer is calculated within the approximation of weak
fields, small angles and thin lenses. Up to first order in $v/c$ -- and
assuming the acceleration to be much smaller than $v/c$ -- the bending angle,
time delay and redshift of the images are found to be affected by the component
of the speed of the deflector along the line of sight. The correction takes the
form of an overall factor of $1+v/c$ accompanying the mass of the deflector,
leading to an indeterminacy of the order of $v/c$ in the mass of the lens
inferred on the basis of the separation of multiple images. The consequent
correction to the microlensing lightcurve is pointed out, as well as scenarios
where the correction is potentially relevant.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 17:14:16 GMT""}]","2009-11-07"
"astro-ph/0212208","Gerhardt Meurer","G.R. Meurer, D. Lindler, J.P. Blakeslee, C. Cox, A.R. Martel, H.D.
  Tran, R.J. Bouwens, H.C. Ford, M. Clampin, G.F. Hartig, M. Sirianni, and G.
  de Marchi","Calibration of Geometric Distortion in the ACS Detectors","to appear in ""Proceedings of the 2002 HST Calibration Workshop"", S.
  Arribas, A. Koekemoer, and B. Whitmore, eds.; 4 pages, 2 figures each
  containing two panels",,,,"astro-ph",,"  The off-axis location of the Advanced Camera for Surveys (ACS) is the chief
(but not sole) cause of strong geometric distortion in all detectors: the Wide
Field Camera (WFC), High Resolution Camera (HRC), and Solar Blind Camera (SBC).
Dithered observations of rich star cluster fields are used to calibrate the
distortion. We describe the observations obtained, the algorithms used to
perform the calibrations and the accuracy achieved.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 18:09:38 GMT""}]","2007-05-23"
"astro-ph/0212209","Helio V. Fagundes","H. V. Fagundes and E. Gausmann (Instituto de Fisica Teorica,
  Universidade Estadual Paulista, Sao Paulo)","Cosmic Crystallography of the Second Order","14 pages, 9 figures",,,,"astro-ph gr-qc",,"  The cosmic crystallography method of Lehoucq et al. [1] produces sharp peaks
in the distribution of distances between the images of cosmic sources. But the
method cannot be applied to universes with compact spatial sections of negative
curvature. We apply to these a second order crystallographic effect, as
evidenced by statistical parameters.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 18:27:38 GMT""},{""version"":""v2"",""created"":""Tue, 14 Jan 2003 14:55:34 GMT""}]","2007-05-23"
"astro-ph/0212210","Michael Hobson","Klaus Maisinger, M.P. Hobson, Richard D.E. Saunders and Keith
  J.B.Grainge","Maximum-likelihood astrometric geometry calibration of interferometric
  telescopes: application to the Very Small Array","9 pages, 8 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc. 345 (2003) 800","10.1046/j.1365-8711.2003.06995.x",,"astro-ph",,"  Interferometers require accurate determination of the array configuration in
order to produce reliable observations. A method is presented for finding the
maximum-likelihood estimate of the telescope geometry, and of other
instrumental parameters, astrometrically from the visibility timelines obtained
from observations of celestial calibrator sources. The method copes
systematically with complicated and unconventional antenna and array
geometries, with electronic bandpasses that are different for each antenna
radiometer, and with low signal-to-noise ratios for the calibrators. The
technique automatically focusses on the geometry errors that are most
significant for astronomical observation. We apply this method to observations
made with the Very Small Array and constrain some 450 telescope parameters,
such as the antenna positions, effective observing frequencies and correlator
amplitudes and phase shifts; this requires only ~ 1 h of CPU time on a typical
workstation.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 19:03:56 GMT""}]","2009-11-07"
"astro-ph/0212211","Rasio","Frederic A. Rasio (Northwestern University)","Formation of Binary Pulsars in Globular Clusters","6 pages, to appear in 'Radio Pulsars,' proceedings of a conference
  held in Chania, Crete, August 2002 (ASP conference series), ed. M. Bailes, D.
  J. Nice, & S. E. Thorsett",,,,"astro-ph",,"  Close to 70 radio pulsars have now been discovered in 23 globular clusters,
with a record 22 pulsars observed in 47 Tuc alone. Accurate timing solutions,
including positions in the cluster, are known for many of the pulsars. These
recent observations provide a unique opportunity to re-examine theoretically
the formation and evolution of recycled pulsars in globular clusters. This
brief review focuses on dynamical exchange interactions between neutron stars
and primordial binaries, through which neutron stars can acquire
intermediate-mass binary companions. The later evolution of these
intermediate-mass binaries leads naturally to the two main types of binary
millisecond pulsars observed in clusters.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 19:35:24 GMT""}]","2007-05-23"
"astro-ph/0212212","Ronald Mennickent","R.E. Mennickent, G. Pietrzynski, M. Diaz & W. Gieren","Double-periodic blue variables in the Magellanic Clouds","submitted to A&A letters","Astron.Astrophys. 399 (2003) L47","10.1051/0004-6361:20030106",,"astro-ph",,"  We report the discovery, based on an inspection of the OGLE-II database, of a
group of blue variables in the Magellanic Clouds showing simultaneously two
kinds of photometric variability: a short-term cyclic variability with typical
amplitude $\Delta I \sim$ 0.05 mag and period $P_{1}$ between 4 and 16 days and
a sinusoidal, long-term cyclic oscillation with much larger amplitude $\Delta I
\sim$ 0.2 mag with period $P_{2}$ in the range of 150-1000 days. We find that
both periods seems to be coupled through the relationship $P_{2}$ = 35.2 $\pm$
0.8 $P_{1}$. In general, the short term variability is reminiscent of those
shown by Algol-type binaries. We propose that the long-term oscillation could
arise in the precession of a elliptical disc fed by a Roche-lobe filling
companion in a low mass ratio Algol system.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 19:54:21 GMT""}]","2009-11-07"
"astro-ph/0212213","Dae-Sik Moon","Dae-Sik Moon, Stephen S. Eikenberry, & Ira M. Wasserman (Cornell
  University)","The Evolution Of LMC X-4 Flares: Evidence For Super-Eddington Radiation
  Oozing Through Inhomogeneous Polar Cap Accretion Flows ?","39 pages (including figures and tables), accepted for publication in
  ApJ","Astrophys.J. 586 (2003) 1280-1296","10.1086/367826",,"astro-ph",,"  We present the results of two extensive Rossi X-ray Timing Explorer
observations of large X-ray flaring episodes from the high-mass X-ray binary
pulsar LMC X-4. Light curves during the flaring episodes comprise bright peaks
embedded in relatively fainter regions, with complex patterns of recurrence and
clustering of flares. We identify precursors preceding the flaring activity.
Pulse profiles during the flares appear to be simple sinusoids, and pulsed
fractions are proportional to the flare intensities. We fit Gaussian functions
to flare peaks to estimate the mean full-width-half-maximum to be $\sim$68 s.
Significant rapid aperiodic variability exists up to a few hertz during the
flares, which is related to the appearance of narrow, spiky peaks in the light
curves. While spectral fits and softness ratios show overall spectral softening
as the flare intensity increases, the narrow, spiky peaks do not follow this
trend. The mean fluence of the flare peaks is (3.1 $\pm$ 2.9) $\times$
10$^{40}$ ergs in the 2.5--25 keV energy range, with its maximum at $\sim$1.9
$\times$ 10$^{41}$ ergs. The flare peak luminosity reaches up to (2.1 $\pm$
0.2) $\times$ 10$^{39}$ ergs s$^{-1}$, far above the Eddington luminosity of a
neutron star. We discuss possible origins of the flares, and we also propose
that inhomogeneous accretion columns onto the neutron star polar caps are
responsible for the observed properties.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 19:55:07 GMT""}]","2009-11-07"
"astro-ph/0212214","Yannick Mellier","R. Gavazzi (IAP), B. Fort (IAP), Y. Mellier (IAP; Obs. de
  Paris/LERMA), R. Pello (OMP Toulouse), M. Dantel-Fort (Obs. de Paris/LERMA)","A radial mass profile analysis of the lensing cluster MS2137-23","Final version accepted in A&A","Astron.Astrophys. 403 (2003) 11-28","10.1051/0004-6361:20030306",,"astro-ph",,"  We reanalyze the strong lens modeling of the cluster of galaxies MS2137-23
using a new data set obtained with the ESO VLT. We found the photometric
redshifts of the two main arc systems are both at z=1.6. After subtraction of
the central cD star light of the HST image we found that only one object lying
underneath has the expected properties of the fifth image associated to the
tangential arc. We improve the previous lens modelings of the central dark
matter distribution of the cluster, using an isothermal model with a core (IS)
and the NFW-like model with a cusp. Without the fifth image, the arc properties
together with the shear map profile are equally well fit by the and by an IS
and a sub-class of generalized-NFW mass profiles having inner slope power index
in the range 0.7<alpha<1.2. Adding new constrains provided by the fifth image
favors IS profiles that better predict the fifth image properties. A model
including cluster galaxy perturbations or the the stellar mass distribution
does not change our conclusions but imposes the M/L_I of the cD stellar
component is below 10 at a 99% confidence level.
  Using our new detailed lensing model together with Chandra X-ray data and the
cD stellar component we finally discuss intrinsic properties of the
gravitational potential. Whereas X-ray and dark matter have a similar shape at
various radius, the cD stellar isophotes are twisted by 13 deg. The sub-
arc-second azimuthal shift we observe between the radial arc position and the
predictions of elliptical models correspond to what is expected from a mass
distribution twist. This shift may result from a projection effect of the cD
and the cluster halos, thus revealing the triaxiality of the system.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 20:39:31 GMT""},{""version"":""v2"",""created"":""Wed, 5 Mar 2003 12:50:10 GMT""}]","2009-11-07"
"astro-ph/0212215","Matthew A. Kenworthy","M.A. Kenworthy (Physics Department, Univ. of Cincinnati) and P.M. Hinz
  (Steward Observatory, Univ. of Arizona)","Spectrophotometry with a transmission grating for detecting faint
  occultations","34 pages and 17 figures. Accepted for publication in PASP",,"10.1086/368099",,"astro-ph",,"  High-precision spectrophotometry is highly desirable in detecting and
characterizing close-in extrasolar planets to learn about their makeup and
temperature. For such a goal, a modest-size telescope with a simple
low-resolution spectroscopic instrument is potentially as good or better than a
complex general purpose spectrograph since calibration and removal of
systematic errors is expected to dominate. We use a transmission grating placed
in front of an imaging CCD camera on Steward Observatory's Kuiper 1.5 m
telescope to provide a high signal-to-noise, low dispersion visible spectrum of
the star HD 209458. We attempt to detect the reflected light signal from the
extra-solar planet HD 209458b by differencing the signal just before and after
secondary occultation. We present a simple data reduction method and explore
the limits of ground based low-dispersion spectrophotometry with a diffraction
grating. Reflected light detection levels of 0.1% are achievable for
5000-7000A, too coarse for useful limits on ESPs but potentially useful for
determining spectra of short-period binary systems with large (Delta m_vis=6)
brightness ratios. Limits on the precison are set by variations in atmospheric
seeing in the low-resolution spectrum. Calibration of this effect can be
carried out by measurement of atmospheric parameters from the observations
themselves, which may allow the precision to be limited by the noise due to
photon statistics and atmospheric scintillation effects.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 2002 21:27:26 GMT""}]","2009-11-07"
