"astro-ph/0212248","Antony Lewis","Christopher Gordon and Antony Lewis","Observational constraints on the curvaton model of inflation","Minor changes and corrections to match version accepted by PRD","Phys.Rev. D67 (2003) 123513","10.1103/PhysRevD.67.123513",,"astro-ph hep-ph",,"  Simple curvaton models can generate a mixture of of correlated primordial
adiabatic and isocurvature perturbations. The baryon and cold dark matter
isocurvature modes differ only by an observationally null mode in which the two
perturbations almost exactly compensate, and therefore have proportional
effects at linear order. We discuss the CMB anisotropy in general mixed models,
and give a simple approximate analytic result for the large scale CMB
anisotropy. Working numerically we use the latest WMAP observations and a
variety of other data to constrain the curvaton model. We find that models with
an isocurvature contribution are not favored relative to simple purely
adiabatic models. However a significant primordial totally correlated baryon
isocurvature perturbation is not ruled out. Certain classes of curvaton model
are thereby ruled out, other classes predict enough non-Gaussianity to be
detectable by the Planck satellite. In the appendices we review the relevant
equations in the covariant formulation and give series solutions for the
radiation dominated era.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 16:46:32 GMT""},{""version"":""v2"",""created"":""Wed, 12 Feb 2003 20:06:24 GMT""},{""version"":""v3"",""created"":""Sat, 26 Apr 2003 15:44:47 GMT""}]","2009-11-07"
"astro-ph/0212259","Makoto Kishimoto","Makoto Kishimoto (1), Robert Antonucci (2), Omer Blaes (2) ((1) Univ
  of Edinburgh (2) UCSB)","A First Close Look at the Balmer-edge Behavior of the Quasar Big Blue
  Bump","2 pages, 2 figures. To be published in conference proceedings ""Active
  Galactic Nuclei: from Central Engine to Host Galaxy""","Mon.Not.Roy.Astron.Soc. 345 (2003) 253","10.1046/j.1365-8711.2003.06934.x",,"astro-ph",,"  We have found for the first time a Balmer edge feature in the Big Blue Bump
emission of a quasar. The feature is seen in the polarized flux spectrum of the
quasar, where all the emissions from outside the nucleus are scraped off and
removed. The existence of the Balmer-edge absorption feature directly indicates
that the Big Blue Bump is indeed thermal and optically-thick.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 17:17:28 GMT""}]","2009-11-07"
"astro-ph/0212263","Bernard Pagel","B. E. J. Pagel (Astronomy Centre, University of Sussex)","CNO Abundances in Dwarf and Spiral Galaxies","11 pages, 1 figure, to appear in Conference on `CNO in the Universe'
  ded. to Andre Maeder, Sept 2002, G. Meynet and D. Schaerer (eds.), ASP Conf.
  Series",,,,"astro-ph",,"  CNO abundances in galaxies bear on issues of galactic evolution as well as
stellar evolution and nucleosynthesis. Knowledge about them in dwarf and spiral
galaxies depends mainly on emission lines from H II regions, with information
from stars and supernova remnants available for galaxies in the Local Group.
  Oxygen abundances can be related to both local and global properties of the
parent galaxies such as gas fraction, surface brightness, galaxy luminosity,
rotation speed and morphological type, and in H II regions they range from
1/30th solar (using the new calibration) to slightly above solar. C/O is a more
or less smoothly increasing function of O/H, flat at low metallicities and
rising above 12+log(O/H) = 8.0 with a 45 degree slope. N/O behaves quite
similarly in the traditional `primary followed by secondary' style, but with a
substantial scatter at least around O-abundance 8.0. C/N ratios show no clear
trend with metallicity.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 16:15:42 GMT""}]","2007-05-23"
"astro-ph/0212264","Konstantinos Dimopoulos","Konstantinos Dimopoulos (Lancaster University/University of Oxford)","The Curvaton Hypothesis and the eta-problem of Quintessential Inflation,
  with and without Branes","39 pages, Latex, 5 figures","Phys.Rev. D68 (2003) 123506","10.1103/PhysRevD.68.123506","LANCS-02-11/12","astro-ph",,"  It is argued why, contrary to expectations, steep brane-inflation cannot
really help in overcoming the eta-problem of quintessential inflation
model-building. In contrast it is shown that the problem is substantially
ameliorated under the curvaton hypothesis. This is quantified by considering
possible modular quintessential inflationary models in the context of both
standard and brane cosmology.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 17:01:45 GMT""}]","2009-11-07"
"astro-ph/0212265","Carsten Kramer","C. Kramer, J. Richer, B. Mookerjea, J. Alves, C. Lada","Dust properties of the dark cloud IC5146 - Submillimeter and NIR imaging","(11 pages, 5 figures (7 eps files), accepted by Astronommy &
  Astrophysics)","Astron.Astrophys. 399 (2003) 1073-1082","10.1051/0004-6361:20021823",,"astro-ph",,"  We present the results of a submillimeter dust continuum study of a molecular
ridge in IC5146 carried out at 850micron and 450micron with SCUBA on the James
Clerk Maxwell Telescope (JCMT). The mapped region is 14'x2.5' in size (2pc x
0.3pc) and consists of at least four dense cores which are likely to be
prestellar in nature. To study the dust properties of the ridge and its
embedded cores, we combined the dust emission data with dust extinction data
obtained by Lada et al. (1999) from the NIR colors of background giant stars.
The ridge shows dust extinctions above ~10mag, rising up to 35mag in the cores.
  A map of dust temperatures, constructed from the continuum flux ratios, shows
significant temperature gradients: we find temperatures of up to ~20K in the
outskirts and between the cores, and down to ~10K in the cores themselves. The
cores themselves are almost isothermal. We used the extinction data to derive
in addition a map of the dust emissivity. Its average value agrees well with
the canonical value of Mathis (1990). We find that the dust emissivity
parametrized by kappa_850/kappa_V increases by a factor of about 4 when the
dust temperature decreases from ~20K to ~12K. A Monte Carlo simulation shows
that this change is significant with regard to the estimated calibration
uncertainties. This is consistent with models of dust evolution in prestellar
cores by Ossenkopf & Henning (1994) and with the previous detection of
gas-phase depletion of CO in one of the IC5146 cores by Kramer et al. 1999.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 18:08:19 GMT""},{""version"":""v2"",""created"":""Thu, 12 Dec 2002 14:03:59 GMT""}]","2009-11-07"
"astro-ph/0212266","David Bacon","D. J. Bacon, A. N. Taylor (IfA, University of Edinburgh)","Mapping the 3-D Dark Matter potential with weak shear","21 pages, including 24 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc.344:1307,2003","10.1046/j.1365-8711.2003.06922.x",,"astro-ph",,"  We investigate the practical implementation of Taylor's (2002) 3-dimensional
gravitational potential reconstruction method using weak gravitational lensing,
together with the requisite reconstruction of the lensing potential. This
methodology calculates the 3-D gravitational potential given a knowledge of
shear estimates and redshifts for a set of galaxies. We analytically estimate
the noise expected in the reconstructed gravitational field, taking into
account the uncertainties associated with a finite survey, photometric redshift
uncertainty, redshift-space distortions, and multiple scattering events. In
order to implement this approach for future data analysis, we simulate the
lensing distortion fields due to various mass distributions. We create
catalogues of galaxies sampling this distortion in three dimensions, with
realistic spatial distribution and intrinsic ellipticity for both ground-based
and space-based surveys. Using the resulting catalogues of galaxy position and
shear, we demonstrate that it is possible to reconstruct the lensing and
gravitational potentials with our method. For example, we demonstrate that a
typical ground-based shear survey with redshift limit z=1 and photometric
redshifts with error Delta z=0.05 is directly able to measure the 3-D
gravitational potential for mass concentrations >10^14 M_\odot between
0.1<z<0.5, and can statistically measure the potential at much lower mass
limits. The intrinsic ellipticity of objects is found to be a serious source of
noise for the gravitational potential, which can be overcome by Wiener
filtering or examining the potential statistically over many fields. We examine
the use of the 3-D lensing potential to measure mass and position of clusters
in 3-D, and to detect clusters behind clusters.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 19:17:24 GMT""}]","2008-11-26"
"astro-ph/0212267","LeBohec","Stephan LeBohec, Frank Krennrich & Gary Sleege","Toward Ultra Short Gamma Ray Burst Ground Based Detection, SGARFACE
  status","The Universe Viewed in Gamma-Rays Proceedings",,,,"astro-ph",,"  We present the status and motivation of the Short GAmma Ray Front Air
Cherenkov Experiment (SGARFACE) which will be operated parallel to standard
Very High Energy gamma-ray observations using the Whipple 10m telescope.
SGARFACE is sensitive to 100MeV-10GeV gamma-ray bursts with durations ranging
from 100ns to 100us providing a fluence sensitivity as low as few $\rm 1E-9
erg/cm^2. Preliminary data taking started in November 2002.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 18:34:02 GMT""}]","2007-05-23"
"astro-ph/0212268","Bisnovatyi-Kogan G. S.","G.S. Bisnovatyi-Kogan","A simplified model of the formation of structures in the dark matter,
  and a background of very long gravitational waves","16 pages, 16 figures; submitted to MNRAS","Mon.Not.Roy.Astron.Soc. 347 (2004) 163","10.1111/j.1365-2966.2004.07191.x",,"astro-ph",,"  Collapse of the rotating spheroid is approximated by a system of ordinary
differential equations describing its dynamics. The gravitational potential is
approximated by the one of the iniform Maclaurin spheroid.
  Developement of gravitational instability and collapse in the dark matter
medium do not lead to any shock formation or radiation, but is characterized by
non-collisional relaxation, which is accompanied by the mass and angular
momentum losses. Phenomenological account of these processes is done in this
model. Formation of the equilibrium configuration dynamics of collapse is
investigated for several parameters, characterizing the configuration. A very
long gravitational wave emission during the collapse is estimated, and their
possible connection with the observed gravitational lenses is discussed.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 18:47:17 GMT""}]","2016-08-30"
"astro-ph/0212269","LeBohec","F. Krennrich, I.H. Bond, S.M. Bradbury, J.H. Buckley,
  D.A.Carter-Lewis, W.Cui, I.de la Calle Perez, A.Falcone, D.J.Fegan,
  S.J.Fegan, J.P.Finley, J.A.Gaidos, K.Gibbs, G.H.Gillanders, T.A.Hall, A.M.
  Hillas, J.Holder, D.Horan, M.Jordan, M.Kertzman, D.Kieda, J.Kildea, J.Knapp,
  K.Kosack, M.J.Lang, S.LeBohec, P.Moriarty, D.Muller, R.A.Ong, R.Pallassini,
  D.Petry, J.Quinn, P.T. Reynolds, H.J.Rose, G.H. Sembroski, S.P.Swordy,
  V.V.Vassiliev, S.P.Wakely, T.C.Weekes","Recent Results from the VERITAS Collaboration","The Universe Viewed in Gamma-Rays proceedings",,,,"astro-ph",,"  A decade after the discovery of TeV gamma-rays from the blazar Mrk 421 (Punch
et al. 1992), the list of TeV blazars has increased to five BL Lac objects: Mrk
421 (Punch et al. 1992; Petry et al. 1996; Piron et al. 2001), Mrk 501 (Quinn
et al. 1996; Aharonian et al. 1999; Djannati-Atai et al. 1999), 1ES2344+514
(Catanese et al. 1998), H1426+428 (Horan et al. 2000, 2002; Aharonian et al.
2002; Djannati-Atai et al. 2002) and 1ES1959+650 (Nishiyama et al. 1999;
Konopelko et al. 2002; Holder et al. 2002). In this paper we report results
from recent observations of Mrk 421, H1426+428 and 1ES1959+650 using the
Whipple Observatory 10 m telescope.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 18:53:50 GMT""}]","2007-05-23"
"astro-ph/0212270","Milos Milosavljevic","Milos Milosavljevic (Caltech), David Merritt (Rutgers)","The Final Parsec Problem","Review, to appear in: ``The Astrophysics of Gravitational Wave
  Sources'', J. Centrella (ed.), AIP, in press (2003)",,"10.1063/1.1629432",,"astro-ph",,"  The coalescence of massive black hole binaries is one of the main sources of
low-frequency gravitational radiation that can be detected by LISA. When two
galaxies containing massive black holes merge, a binary forms at the center of
the new galaxy. We discuss the evolution of the binary after its separation
decreases below one parsec. Whether or not stellar dynamical processes can
drive the black holes to coalesce depends on the supply of stars that scatter
against the binary. We discuss various mechanisms by which this supply can be
replenished after the loss cone has been depleted.
","[{""version"":""v1"",""created"":""Wed, 11 Dec 2002 19:40:33 GMT""},{""version"":""v2"",""created"":""Sun, 24 Aug 2003 21:42:07 GMT""}]","2009-11-07"
