"astro-ph/0211168","Kim Venn","Eline Tolstoy, K.A. Venn, M. Shetrone, F. Primas, V. Hill, A. Kaufer &
  T. Szeifert","VLT/UVES Abundances in Four Nearby Dwarf Spheroidal Galaxies: II.
  Implications for Understanding Galaxy Evolution","36 pages, 5 tables, 21 figures, accepted by AJ for Feb 2003","Astron.J.125:707-726,2003","10.1086/345967",,"astro-ph",,"  We have used UVES on VLT-UT2 to take spectra of 15 individual red giant stars
in the centers of four nearby dwarf spheroidal galaxies: Sculptor, Fornax,
Carina and Leo I. We measure the abundance variations of numerous elements in
these low mass stars with a range of ages (1-15Gyr old). This means that we can
effectively measure the chemical evolution of these galaxies WITH TIME. Our
results show a significant spread in metallicity with age, but an overall trend
consistent with what might be expected from a closed (or perhaps leaky) box
chemical evolution scenario over the last 10-15Gyr. We notice that each of
these galaxies show broadly similar abundance patterns for all elements
measured. This suggests a fairly uniform progression of chemical evolution with
time, despite quite a large range of star formation histories. It seems likely
that these galaxies had similar initial conditions, and evolve in a similar
manner with star formation occurring at a uniformly low rate, even if at
different times. With our accurate measurements we find evidence for small
variations in abundances which are correlated to variations in star formation
histories. The alpha-elements suggest that dSph chemical evolution has not been
affected by very high mass stars (>15-20 Msun). The abundance patterns we
measure for stars in dwarf spheroidal galaxies are significantly different from
those typically observed in the disk, bulge and inner-halo of our Galaxy. This
suggests that it is NOT possible to construct a significant fraction of our
Galaxy from STARS formed in these dwarf spheroidal galaxies which subsequently
merged into our own. Any merger scenario involving dSph has to occur in the
very early Universe whilst they are still gas rich, so the majority of mass
transfer is gas, and few stars.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 19:32:52 GMT""}]","2011-08-23"
"astro-ph/0211173","Valerio D'Elia","A. Cavaliere, V. D'Elia","Revisiting the Blazar Main Sequence","10 pages, 5 eps figures, proceeding of the ASI workshop ""Blazar
  Astrophysics with BeppoSAX and other Observatories""","ASI Special Pubblication - 2000 Eds. P. Giommi, E. Massaro, G.
  Palummo - Printed at ESA-ESRIN, p. 227",,,"astro-ph",,"  A discussion of the FSRQ -- BL Lac unification. All distinctive features
marking these two Blazar subclasses find an unifying explanation if the sources
are powered by central engines constituted by similar Kerr holes, but fueled at
high and low accretion rates, respectively. The connection need not be a
genetic one, but evidence toward some FSRQs switching into BL Lacs at lower z
will be provided by moderately negative BL Lac evolution. Then an extrapolation
will be warranted toward ultra-high energy particle accelerators operating at
very low accretion rates.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 16:17:52 GMT""}]","2007-05-23"
"astro-ph/0211174","Davide Lazzati","Davide Lazzati (IoA, Cambridge)","X-ray lines, progenitor and beaming of Gamma-Ray Bursts","12 pages, 2 postscript figures, Review talk at the NBSI workshop
  ""Beaming and Jets in Gamma Ray Bursts"", Copenhagen, August 12-30, 2002",,,,"astro-ph",,"  X-ray emission features have been detected in at least five GRB afterglows.
Their detection and properties are of great importance in our understanding of
the nature of the GRB progenitor. Moreover, they provide us with an
un-collimated source of photons, allowing us to put firm constraints on the
total energy produced in GRBs, and therefore on their degree of collimation. I
will review the radiation mechanisms and geometries proposed as sources of the
line emission, and discuss the energy budget of the lines and their implication
for the overall energetics of the phenomenon.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 16:22:25 GMT""}]","2007-05-23"
"astro-ph/0211175","J. Sanchez Almeida","J. S\'anchez Almeida (1), T. Emonet (2), F. Cattaneo (3) ((1)
  Instituto de Astrofisica de Canarias, (2) The University of Chicago,
  Department of Astronomy and Astrophysics, (3) The University of Chicago,
  Department of Mathematics)","Polarization of photospheric lines from turbulent dynamo simulations","Accepted for publication in ApJ. 20 pag. 11 figs","Astrophys.J. 585 (2003) 536-552","10.1086/346077",,"astro-ph",,"  We employ the magnetic and velocity fields from turbulent dynamo simulations
to synthesize the polarization of a typical photospheric line. The synthetic
Stokes profiles have properties in common with those observed in the quiet Sun.
The simulated magnetograms present a level of signal similar to that of the
Inter-Network regions. Asymmetric Stokes V profiles with two, three and more
lobes appear in a natural way. The intensity profiles are broadened by the
magnetic fields in fair agreement with observational limits. Furthermore, the
Hanle depolarization signals of the Sr I 4607 A line turn out to be within the
solar values. Differences between synthetic and observed polarized spectra can
also be found. There is a shortage of Stokes V asymmetries, that we attribute
to a deficit of structuring in the magnetic and velocity fields from the
simulations as compared to the Sun This deficit may reflect the fact that the
Reynolds numbers of the numerical data are still far from solar values. We
consider the possibility that intense and tangled magnetic fields, like those
in the simulations, exist in the Sun. This scenario has several important
consequences. For example, less than 10% of the existing unsigned magnetic flux
would be detected in present magnetograms. The existing flux would exceed by
far that carried by active regions during the maximum of the solar cycle.
Detecting these magnetic fields would involve improving the angular resolution,
the techniques to interpret the polarization signals, and to a less extent, the
polarimetric sensitivity.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 17:27:46 GMT""}]","2009-11-07"
"astro-ph/0211176","Paul Goudfrooij","Paul Goudfrooij","Intermediate-Age Globular Clusters in Merger Remnants","6 pages incl. 2 figures, to be published in proceedings of workshop
  ""Extragalactic Globular Clusters"", ed. M. Kissler-Patig",,"10.1007/10857603_9",,"astro-ph",,"  Recent observations of globular clusters in intermediate-age (2-4 Gyr old)
merger remnants have provided the hitherto `missing link' between between young
merger remnants and normal elliptical galaxies. The luminosity functions (LFs)
of the `blue' globular clusters exhibit a Gaussian shape centered on M_V ~ -7.2
as found for giant ellipticals, while the `red' clusters exhibit LFs that are
more extended towards both the bright and faint ends, as expected for a cluster
population of intermediate age. Specific frequencies for these systems have
been calculated by evolving both the LF of the `red' clusters and the parent
galaxy luminosity to an age of 10 Gyr. They are found to be consistent with the
values found for giant ellipticals in poor clusters. These findings support the
viability of the `merger scenario' for forming the `red' GCs in giant
early-type galaxies.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 17:22:01 GMT""}]","2009-11-07"
"astro-ph/0211177","Wen-Ching Lin","Wen-Ching Lin and Michael Norman","Probing The Cosmological Constant Through The Alcock-Paczynski Test
  Based on The Lyman-Alpha Forest",,,,,"astro-ph",,"  In recent years, the possibility of measuring the cosmological constant
$\Omega_\Lambda$ through the application of the Alcock-Paczynski test to the
Lyman Alpha (Ly$\alpha$) forest has been suggested (McDonald et al. 1999; Hui
et al. 1999). Despite the theoretical uncertainties due to a few other
cosmological parameters, some of the greatest difficulties we encounter concern
the huge uncertainties due to cosmic variance and noise. In this paper, we
propose a maximum likelihood estimation (MLE) method to deal with cosmic
variance and noise using synthetic spectra of quasistellar objects (QSOs) from
our cosmological hydrodynamic simulations. We demonstrate that the MLE method
can overcome the cosmic variance problem. Applying the MLE method, we find that
we have more than 90% probability to determine $\Omega_\Lambda$ within 20%
error and approximately of 66% probability to determine $\Omega_\Lambda$ within
10% error by using 30 pairs QSO spectra when other cosmological parameters are
assumed. Another important source of error is from noise in the flux spectra,
and we have modeled the corresponding effect by studying artificial spectra
with different kinds of noise added. We discover that the noise distribution
does not have significant effect on the final cross-correlation functions as
long as the signal-to-noise ratio (S/N) is fixed. Finally, a preliminary test
and discussion about the sensitivities to other cosmological parameters are
included in this paper as well.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 17:55:22 GMT""},{""version"":""v2"",""created"":""Wed, 13 Nov 2002 18:39:09 GMT""},{""version"":""v3"",""created"":""Fri, 21 Feb 2003 00:03:12 GMT""},{""version"":""v4"",""created"":""Sat, 1 Mar 2003 02:17:47 GMT""}]","2007-05-23"
"astro-ph/0211178","Jon M. Miller","J. M. Miller (1), G. Fabbiano (1), M. C. Miller (2), A. C. Fabian (3)
  ((1) Harvard-Smithsonian Center for Astrophysics, (2) University of Maryland,
  (3) University of Cambridge Inst. of Astronomy)","X-ray Spectroscopic Evidence for Intermediate Mass Black Holes: Cool
  Accretion Disks in Two Ultra--Luminous X-ray Sources","5 pages, 3 color figures, uses emulateapj.sty and apjfonts.sty, ApJL
  accepted","Astrophys.J.585:L37-L40,2003","10.1086/368373",,"astro-ph",,"  We have analyzed an XMM-Newton observation of the nearby spiral galaxy NGC
1313, which contains two ""ultra-luminous"" X-ray (ULX) sources. We measure
isotropic luminosities of L_X = 2.0 * 10^(40) erg/s and L_X = 6.6 * 10^(39)
erg/s for NGC 1313 X-1 and X-2 (0.2-10.0 keV, assuming a distance of 3.7 Mpc).
The spectra statistically require soft and hard spectral components to describe
the continuum emission; some prior studies of ULXs have claimed cool soft
components with lower statistics. The improvement over several single-component
models exceeds the 8 sigma level of confidence for X-1; the improvement for X-2
is significant at the 3 sigma level. The soft components in these ULX spectra
are well-fit by multi-color disk blackbody models with color temperatures of kT
= 150 eV. This temperature differs markedly from those commonly measured in the
spectra of stellar-mass (10 M_sun) black holes in their brightest states (kT ~
1 keV). It is expected that the temperature of an accretion disk orbiting a
black hole should decrease with increasing black hole mass. If the soft
components we measure are due to emission from the inner region of an accretion
disk, and disks extend close to the innermost stable circular orbit at the
accretion rates being probed, the low color temperatures may be interpreted as
spectroscopic evidence of black holes with intermediate masses: M_BH ~ 10^(3)
M_sun. Simple Eddington scaling arguments suggest a mimum mass of M_BH ~ 10^(2)
M_sun. NGC 1313 X-1 and X-2 are found in optical nebulae (Pakull and Mirioni
2002), which may indicate that anisotropic emission geometries are unlikely to
account for the fluxes observed.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 18:36:05 GMT""},{""version"":""v2"",""created"":""Tue, 26 Nov 2002 19:42:15 GMT""},{""version"":""v3"",""created"":""Fri, 17 Jan 2003 15:33:43 GMT""}]","2009-11-07"
"astro-ph/0211179","Dongsu Ryu","Chang Hyun Baek (Pusan National University, Korea), Hyesung Kang
  (Pusan National University, Korea) and Dongsu Ryu (Chungnam National
  University, Korea)","Two-Dimensional Axisymmetric Collapse of Thermally Unstable Primordial
  Clouds","31 pages including 12 figures (reduced resolution), to appear in The
  Astrophysical Journal (v584 n2 ApJ February 20, 2003 issue). Pdf with full
  resolution figures can be downloaded from
  ftp://canopus.chungnam.ac.kr/ryu/ryu.pdf","Astrophys.J. 584 (2003) 675-690","10.1086/345814",,"astro-ph",,"  We have performed two-dimensional hydrodynamic simulations of the collapse of
isolated axisymmetric clouds condensing via radiative cooling in a primordial
background gas. In order to study the development of the so-called
``shape-instability'', we have considered two types of axisymmetric clouds,
oblate and prolate clouds of various sizes and with axial ratios of $0.5 \leq
{R_{\rm c,R}} /{R_{\rm c,z}} \leq 2$. We find that the degree of oblateness or
prolateness is enhanced during the initial cooling phase. But it can be
reversed later, if the initial contrast in cooling times between the cloud gas
and the background gas is much greater than one. In such cases an oblate cloud
collapses to a structure composed of an outer thin disk and a central prolate
component. A prolate cloud, on the other hand, becomes a thin cigar-shape
structure with a central dense oblate component. The reversal of shape in the
central part of the cooled clouds is due to supersonic motions either along the
disk plane in the case of oblate clouds or along the symmetry axis in the case
of prolate clouds. For a background gas of $T_h=1.7\times 10^6$K and $n_h=0.1
\cm3$ in a protogalactic halo environment, the mean density of the cloud gas
that has cooled to $10^4$K increases to $100 n_h$ or so, in our simulations
where nonequilibrium cooling is adopted and the background gas cools too. The
spherical Jeans mass of such gas is estimated to be about $M_J \sim
5\times10^{7}\Msun$. In order for cloud mass to exceed the Jeans mass and at
the same time in order for the thermal instability to operate, the initial
cloud size should be around $1 - 1.5 l_{\rm cool}$ where $l_{\rm cool}$ is the
cooling length.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 18:55:23 GMT""}]","2009-11-07"
"astro-ph/0211180","Maria Kun","M. Kun (1), J.G.A. Wouterloot (2), L.V. T'oth (3,4,5) ((1) Konkoly
  Observatory, Budapest, Hungary, (2) Joint Astronomy Centre, Hilo, Hawaii,
  USA, (3) Lor'and E""otv""os University, Budapest, Hungary, (4)
  Max-Planck-Institut f""ur Astronomie, Heidelberg, Germany, (5) Helsinki
  University Observatory, Helsinki, Finland)","Probing the structure of a birthplace of intermediate-mass stars:
  Ammonia cores in Lynds 1340","13 pages, 11 figures. Accepted by A&A","Astron.Astrophys. 398 (2003) 169-180","10.1051/0004-6361:20021640",,"astro-ph",,"  Lynds 1340, a molecular cloud forming intermediate-mass stars, has been
mapped in the NH_3(1,1) and (2,2) transitions with the Effelsberg 100m
telescope. We observed the whole area of the cloud where C18O emission was
detected earlier, at a 40 arcsec grid, with additional positions towards the
C18O peaks and optically invisible IRAS point sources. Our observations covered
an area of 170 arcmin^2, corresponding to about 5.15 pc^2 at a distance of 600
pc, and revealed 10 ammonia cores. The cores, occupying some 7% of the mapped
area, probably represent the highest density regions of L1340. Their total mass
is 80 solar mass, about 6% of the mass traced by C18O. Six cores are associated
with optically invisible IRAS point sources. Their average nonthermal line
width is 0.78 kms^{-1}, while the same quantity for the four starless cores is
0.28 kms^{-1}. We suggest that the narrow-line cores are destined to form
low-mass stars, whereas small groups of intermediate-mass stars are being
formed in the turbulent cores. The features traced by NH_3, 13CO, C18O and HI
obey the line width-size relation log Delta v_{NT} = 0.41(0.06)log R_{1/2}+
0.12(0.06). Comparison of sizes, densities and nonthermal line widths of
ammonia cores with those of C18O and 13CO structures supports the scenario in
which core formation has been induced by turbulent fragmentation. The typical
physical properties of the ammonia cores of L1340, R_{1/2} =0.08 pc,
T_{kin}=13.8 K, Delta v_{total}=0.64 kms^{-1}, and M =9 solar mass are close to
those of the high-mass star forming Perseus and Orion B clouds.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 18:59:44 GMT""}]","2009-11-07"
"astro-ph/0211181","Wim van Driel","W. van Driel, K. O'Neil, V. Cayatte, P.-A. Duc, J.M. Dickey, C.
  Balkowski, H. Hernandez, J. Iglesias-Paramo, P. Papaderos, J.M. Vilchez and
  T.X. Thuan","Non-confirmation of reported HI clouds without optical counterparts in
  the Hercules Cluster","7 pages, accepted for Astronomy and Astrophysics on 8 Nov. 2002; new
  references added on 23 Dec. 2002","Astron.Astrophys. 399 (2003) 433-440","10.1051/0004-6361:20021684",,"astro-ph",,"  21 cm HI line observations were made with the Arecibo Gregorian telescope of
9 HI clouds in the Hercules Cluster which were reported as tenative detections
in a VLA HI study of the cluster (Dickey 1997) and for which our deep CCD
imaging failed to find any optical counterparts. No sensitive observations
could be made of one of these (sw-174) due to the presence of a close-by strong
continuum source. The other 8 tentative HI detections were not reconfirmed by
the Arecibo HI measurements. The CCD images did reveal faint, low surface
brightness counterparts near the centres of two other VLA HI sources invisible
on the Palomar Sky Survey, sw-103 and sw-194.
","[{""version"":""v1"",""created"":""Fri, 8 Nov 2002 19:20:27 GMT""},{""version"":""v2"",""created"":""Mon, 23 Dec 2002 09:49:48 GMT""}]","2009-11-07"
