"astro-ph/0204082","Judith G. Cohen","Judith G. Cohen, Norbert Christlieb, Timothy C. Beers, Raffaele
  Gratton & Eugenio Carretta","Stellar Archaeology: a Keck Pilot Program on Extremely Metal-Poor Stars
  From the Hamburg/ESO Survey. I Stellar Parameters","The first in a set of two papers, accepted for publication by the AJ",,"10.1086/340954",,"astro-ph",,"  In this series of two papers we present a high dispersion spectroscopic
analysis of 8 candidate extremely metal poor stars selected from the
Hamburg/ESO Survey and of 6 additional very metal poor stars. We demonstrate
that with suitable vetting using moderate-resolution spectra the yield of this
survey for stars with [Fe/H] $\le -3.0$ dex is very high; three out of the
eight stars observed thus far at high resolution from the HES are actually that
metal poor, three more have [Fe/H] $\le -2.8$ dex, and the remainder are only
slightly more metal rich. In preparation for a large scale effort to mine the
Hamburg/ESO Survey database for such stars about to get underway, we lay out in
this paper the basic principles we intend to use to determine in a uniform way
the stellar parameters Teff, surface grav, and reddening.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 16:12:02 GMT""}]","2009-11-07"
"astro-ph/0204083","Eugenio Carretta","Eugenio Carretta (1), Raffaele Gratton (1), Judith G. Cohen (2),
  Timothy C. Beers (3), Norbert Christlieb (4) ((1) INAF - Osservatorio
  Astronomico di Padova, Italy, (2) Palomar Observatory, Caltech, Pasadena,
  USA, (3) Dep. of Physics and Astronomy, Michigan State Univ., Michigan, USA,
  (4) Hamburger Sternwarte, Hamburg, Germany)","Stellar Archaeology: a Keck Pilot Program on Extremely Metal-Poor Stars
  from the Hamburg/ESO Survey. II. Abundance Analysis","36 pages, 9 tables, 14 figures included; accepted for publication in
  the July 2002 issue of The Astronomical Journal",,"10.1086/340955",,"astro-ph",,"  We present a detailed abundance analysis of 8 stars selected as extremely
metal poor candidates from the Hamburg/ESO Survey (HES). For comparison, we
have also analysed 3 extremely metal-poor candidates from the HK survey, and 3
additional bright metal-poor stars. With this work, we have doubled the number
of extremely metal-poor stars ([Fe/H]$\le 3.0$) with high-precision abundance
analyses. Our sample of extremely metal-poor candidates from the HES contains 3
stars with [Fe/H] $\le -3.0$, 3 more with [Fe/H]$\le -2.8$, and 2 stars that
are only slightly more metal rich. Thus, the chain of procedures that led to
the selection of these stars from the HES successfully provides a high fraction
of extremely metal-poor stars. We verify that our stellar parameters, derived
in Paper I, lead to acceptable ionization and excitation balances for Fe,
ruling out substantial non-LTE effects in Fe. For the $\alpha-$elements Mg, Si,
Ca, Ti, the light element Al, the iron-peak elements Sc, Cr, Mn, and the
neutron capture elements Sr and Ba, we find trends in abundance ratios [X/Fe]
similar to those found by previous studies. However,the scatter in most of
these ratios, even at [Fe/H]$\le -3.0$ dex, is surprisingly small. Only Sr and
Ba show scatter larger than the expected errors. Future work (the 0Z project)
will provide much stronger constraints on the scatter (or lack thereof) in
abundances for a greater number of stars. We discuss the implications of these
results for the early chemical evolution of the Galaxy, including such issues
as the number of contributing SN, and the sizes of typical fragments in which
they were born. In addition, we have identified a very metal poor star that
appears to be the result of the s-process chain, operating in a very metal-poor
environment, with extremely enhanced C, Ba, and Pb, and somewhat enhanced Sr.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 16:21:45 GMT""}]","2009-11-07"
"astro-ph/0204084","C. E. Petry","C.D. Impey, C.E. Petry, C.B. Foltz, P.C. Hewett, and F.H. Chaffee","LBQS 0015+0239: A Binary Quasar with Small Angular Separation","28 pages, including 3 figures and 3 tables; accepted by The
  Astrophysical Journal","Astrophys.J.574:623-633,2002","10.1086/341064",,"astro-ph",,"  We present spectroscopic observations with Keck/LRIS of LBQS 0015+0239, a
pair of quasars at z = 2.45 with a separation of $\Delta\theta = 2.2$ arcsec
(projected linear distance of 17.8 $h_{70}^{-1}$ kpc, for $\Omega_m = 0.3$,
$\Lambda = 0.7$). Lensing is an unlikely interpretation for the images, since
the spectra show significant differences in the NV and CIV emission line
profiles, and there is no luminous galaxy at the anticipated lens position.
Rather, we interpret this pair as the highest redshift known example of a
binary quasar. The redshift difference of 661+/-173 km/s between the two
components is inconsistent with the lensing expectation, but is consistent with
the line of sight velocity difference of a bound pair of galaxies. The spectra
show associated, narrow metal absorption in highly ionized species of C and N,
with a systemic velocity difference of 492+/-6 km/s. It is likely that this
absorption arises in a group or cluster of galaxies surrounding the quasar
pair. After a thorough search, the Large Bright Quasar Survey (LBQS) is known
to contain one gravitational lens and four probable binary pairs. The existence
of close binaries is evidence that quasar activity can be triggered by galaxy
interactions. We speculate that the close pair LBQS 0015+0239 is a rare example
of the pre-merger state of two supermassive black holes.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 16:37:01 GMT""}]","2014-10-13"
"astro-ph/0204085","Evgeny Berezhko","E.G.Berezhko (1), L.T.Ksenofontov (1), H.J.Voelk (2) ((1) Institute of
  Cosmophysical research and Aeronomy, (2) Max Planck Institut fuer Kernphysik)","Emission of SN 1006 produced by accelerated cosmic rays","12 pages. To appear in Astron.Astrophys","Astron.Astrophys. 395 (2002) 943-954","10.1051/0004-6361:20021219",,"astro-ph",,"  The nonlinear kinetic model of cosmic ray (CR) acceleration in supernova
remnants (SNRs) is used to describe the properties of the remnant of SN 1006.
It is shown, that the theory fits the existing data in a satisfactory way
within a set of parameters which is consistent with the idea that SN 1006 is a
typical source of Galactic CR nucleons, although not necessarily of CR
electrons. The adjusted parameters are those that are not very well determined
by present theory or not directly amenable to astronomical observations. The
calculated expansion law and the radio-, X-ray and gamma-ray emissions produced
by the accelerated CRs in SN 1006 agree quite well with the observations. A
rather large interior magnetic field B_d\approx 100 \muG is required to give a
good fit for the radio and X-ray synchrotron emission. In the predicted TeV
gamma-ray flux from SN 1006, the pi^0-decay gamma-rays, generated by the
nuclear CR component, dominate over the inverse Compton (IC) gamma-rays,
generated by the CR electrons in the cosmic microwave background. The predicted
source morphology in high energy gamma-rays roughly corresponds to that of the
synchrotron emission. The predicted integral gamma-ray flux F \propto e^-1
extends up to energies 100 TeV if CR diffusion is as strong as the Bohm limit.
Only if the interior magnetic field is much lower in the SNR, B_d\approx 10
\muG, then the observed gamma-ray emission can be due to the accelerated
electron component alone. In this case, not plausible physically in our view,
the lowest permissible value of the electron to proton ratio is rather high,
and the maximum individual energy and total energy content of accelerated
nucleons so small, that SN 1006 can not be considered as a typical source of
the nuclear Galactic CRs.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 19:07:22 GMT""},{""version"":""v2"",""created"":""Wed, 18 Sep 2002 01:06:54 GMT""}]","2009-11-07"
"astro-ph/0204086","Scott C. Chapman","S.C. Chapman, Ian Smail, R.J. Ivison, A.W. Blain","The effect of lensing on the identification of bright SCUBA galaxies","5 pages, 3 figs, submitted to MNRAS, march 18 2002",,"10.1046/j.1365-8711.2002.05760.x",,"astro-ph",,"  Spectroscopic surveys of luminous submillimetre-selected sources have
uncovered optically-bright galaxies at z<1 close to the positions of several
submillimetre (submm) sources. Naive statistical analyses suggest that these
galaxies are associated with the submm emission. However, in some cases, it is
difficult to understand this association given the relatively modest redshifts
and unpreposessing spectral characteristics of the galaxies. These are in stark
constrast to those expected from the massive dust-enshrouded starbursts and AGN
thought to power the bulk of the bright submm population. We present new
observations of optically-bright counterparts to two luminous submm sources,
along with a compilation of previously proposed optically-bright counterparts
with z<1. We suggest that the majority of these associations between bright
galaxies and submm sources may be due to the action of the foreground galaxies
as gravitational lenses on the much fainter and more distant submm sources. We
discuss the implications of this conclusion for our understanding of the SCUBA
population.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 19:39:45 GMT""}]","2009-11-07"
"astro-ph/0204087","Antonio Peimbert","Manuel Peimbert and Antonio Peimbert","The Temperature Structure in Ionized Nebulae and the Chemical Evolution
  of Galaxies","6 pages, proceedings of the 10th IAU latinamerican regional reunion",,,,"astro-ph",,"  A few results that indicate the presence of temperature variations in gaseous
nebulae are reviewed. The evidence is based on: a) temperatures derived from
different methods, and b) on comparisons of abundances predicted by models of
galactic chemical evolution with abundances derived from observations.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 20:01:35 GMT""}]","2007-05-23"
"astro-ph/0204088","Luis F. Rodriguez","Luis F. Rodriguez, W. M. Goss, Robert Williams","VLA Observations of H I in the Helix Nebula (NGC 7293)","19 pages, 9 figures",,"10.1086/340800",,"astro-ph",,"  We report the detection of 21-cm line emission from H I in the planetary
nebula NGC 7293 (the Helix). The observations, made with the Very Large Array,
show the presence of a ring of atomic hydrogen that is associated with the
outer portion of the ionized nebula. This ring is most probably gas ejected in
the AGB phase that has been subsequently photodissociated by radiation from the
central star. The H I emission spreads over about 50 km/s in radial velocity.
The mass in H I is approximately 0.07 solar masses, about three times larger
than the mass in molecular hydrogen and comparable with the mass in ionized
hydrogen.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 20:13:15 GMT""}]","2009-11-07"
"astro-ph/0204089","Glenn D. Starkman","David N. Spergel and Glenn D. Starkman","Using Supernovae to Determine the Equation of State of the Dark Energy:
  Is Shallow Better than Deep?","4 pages, 2 figures new figures, corrections to equations (6), (10)",,,"CWRU-P5-02","astro-ph",,"  Measurements of the flux and redshifts of Type Ia supernovae have provided
persuasive evidence that the expansion of the universe is accelerating. If
true, then in the context of standard FRW cosmology this suggests that the
energy density of hte universe is dominated by ""dark energy"" -- a component
with negative pressure of magnitude comparable to its energy density. To
further investigate this phenomenon, more extensive surveys of supernovae are
being planned. Given the likely timescales for completion, by the time data
from these surveys are available some important cosmological parameters will be
known to high precision from CMB measurements. Here we consider the impact of
that foreknowledge on the design of supernova surveys. In particular we show
that, despite greater opportunities to multiplex, purely from the point of view
of statistical errors, a deep survey may not obviously be better than a shallow
one.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 21:04:46 GMT""},{""version"":""v2"",""created"":""Wed, 5 Jun 2002 03:44:53 GMT""}]","2007-05-23"
"astro-ph/0204090","Asantha R. Cooray","Asantha Cooray","Large Scale Structure in an Era of Precision CMB Measurements","12 pages, 7 figures; Contribution to the 4th Heidelberg International
  Conference on Dark Matter in Astro- and Particle Physics, Cape Town, South
  Africa (February 2002. Eds. H. Klapdor-Kleingrothaus and R. Viollier). This
  is the second part of the presentation; for the first part, please see
  astro-ph/0203048",,,,"astro-ph",,"  The advent of high signal-to-noise cosmic microwave background (CMB)
anisotropy experiments now allow detailed studies on the statistics related to
temperature fluctuations. The existence of acoustic oscillations in the
anisotropy power spectrum is now established with the clear detection of the
first, and to a lesser confidence the second and the third, peak. Beyond the
acoustic peak structure associated with CMB photon temperature fluctuations, we
study the possibility for an observational detection of oscillations in the
large scale structure (LSS) matter power spectrum due to baryons. We also
suggest a new cosmological test using the angular power spectrum of dark matter
halos, or clusters of galaxies detected via wide-field surveys of the large
scale structure. The standard rulers of the proposed test involve overall shape
of the matter power spectrum and baryon oscillation peaks in projection. The
test allows a measurement of the angular diameter distance as a function of
redshift, similar to the distance to the last scattering surface from the first
acoustic peak in the temperature anisotropy power spectrum. The simultaneous
detection of oscillations in both photons and baryons will provide a strong,
and a necessary, confirmation of our understanding related to the physics
during the recombination era. The proposed studies can be carried out with a
combined analysis of CMB data from missions such as the MAP and the large scale
structure data from missions such as the DUET.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 21:10:10 GMT""},{""version"":""v2"",""created"":""Sat, 6 Apr 2002 02:10:25 GMT""}]","2007-05-23"
"astro-ph/0204091","Gregory Laughlin","Gregory Laughlin (1), John Chambers (2) ((1) UC Santa Cruz, (2) NASA
  Ames)","Extrasolar Trojans: The Viability and Detectability of Planets in the
  1:1 Resonance","22 pages, 10 figures, Submitted to Astronomical Journal",,"10.1086/341173",,"astro-ph",,"  We explore the possibility that extrasolar planets might be found in the 1:1
mean-motion resonance. There are a variety of stable co-orbtial configurations,
and we specifically examine three different versions of the 1:1 resonance.
These include tadpole and horseshoe type orbits, as well as a more exotic
configuration which occurs when one planet has a highly eccentric orbit while
the other planet moves on a nearly circular orbit. We show that pairs of
planets in 1:1 resonance yield characteristic radial velocity signatures which
are not prone to the sin(i) degeneracy. Indeed, Keplerian fits to the radial
velocities cannot reveal the presence of two planets in the 1:1 resonance. We
discuss a dynamical fitting method for such systems, and illustrate its use
with a simulated data set. Finally, we argue that hydrodynamical simulations
and torqued three-body calculations indicate that 1:1 resonant pairs might
readily form and migrate within protostellar disks.
","[{""version"":""v1"",""created"":""Thu, 4 Apr 2002 22:16:18 GMT""}]","2009-11-07"
