"astro-ph/0208396","Jamie Holder","S. LeBohec and J. Holder","The Cosmic Ray Background as a Tool for Relative Calibration of
  Atmospheric Cherenkov Telescopes","19 pages. Accepted for publication in Astroparticle Physics","Astropart.Phys. 19 (2003) 221-233","10.1016/S0927-6505(02)00201-3",,"astro-ph",,"  The atmosphere is an intrinsic part of any ground based Cherenkov gamma-ray
telescope, and the telescope response is therefore sensitive to unpredictable
changes in the atmospheric transparency which are difficult to measure and
interpret in the absence of a calibrated beam of high energy gamma-rays. In
this paper, we use the detector response to Cherenkov emission from cosmic ray
initiated air showers to obtain a relative calibration for data obtained under
different instrumental and atmospheric conditions as well as over a range of
source angles to the Zenith. We show that such a relative calibration is useful
and efficient for data selection, for correcting the measured gamma-ray rate
and for inter-calibration between the elements of an array of Cherenkov
telescopes.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 16:40:52 GMT""}]","2009-11-07"
"astro-ph/0208397","Vincent Tatischeff","Vincent Tatischeff","X- and Gamma-Ray Line Emission Processes","46 pages including 16 figures, uses eas.cls, to appear in the
  proceedings of the Aussois 2001 summer school ""Stades Ultimes de l'Evolution
  Stellaire"", EAS Pub. Series",,"10.1051/eas:2003038",,"astro-ph",,"  This chapter is intended to provide a general presentation of the atomic and
nuclear processes responsible for X-ray line and gamma-ray line emission in
various astrophysical environments. I consider line production from hot
plasmas, from accelerated particle interactions, from the decay of radioactive
nuclei synthesized in stars and from positron annihilation. Spectroscopic
properties of these emissions are discussed in the light of the detection
capabilities of modern space instruments.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 17:00:25 GMT""}]","2015-06-24"
"astro-ph/0208398","Stefan Gottloeber","Stefan Gottloeber (1), Anatoly Klypin (2), Andrey Kravtsov (3), Yehuda
  Hoffman (4), Andreas Faltenbacher (1) ((1) AIP, (2) NMSU, (3) CfCP,
  U.Chicago, (4)HU, Jerusalem)","Simulations of the Local Universe","10 pages, 6 figures, to appear in the proceedings of the ""First Joint
  HLRB and KONWIHR Result and Reviewing Workshop"" (Munich, October 2002).
  Version with high resolution figures available at
  http://www.aip.de/People/SGottloeber/papers/h009za.ps.gz (gzipped 5.3 Mb)",,,,"astro-ph",,"  The theory of structure formation predicts that galaxies form within extended
massive dark matter halos built from smaller pieces that collided and merged,
resulting in the hierarchy of galaxies, groups, and clusters observed today.
Here we present constrained numerical simulations designed to match the
observed local universe as well as possible and to study the formation,
evolution and present day properties of such dark matter halos in different
environments. Simulations have been done with different versions of the
Adaptive Refinement Tree (ART) N-body code, some of them including eulerian
gasdynamics.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 17:39:38 GMT""}]","2007-05-23"
"astro-ph/0208399","Takahiro Sumi","T. Sumi and Y. Kan-ya","Constraining the Location of Microlensing Objects towards the LMC
  through Parallax Measurement in EAGLE Observations","11 pages, 6 figures. Accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 337 (2002) 1017","10.1046/j.1365-8711.2002.05981.x",,"astro-ph",,"  We investigate the possibility of determining whether microlensing objects
towards the Large Magellanic Cloud (LMC) are in a Galactic thick disc, or are
in a Galactic halo, by using parallax measurements with an Earth-radius scale
baseline. Our method makes use of EAGLE (Extremely Amplified Gravitational
LEnsing) events which are microlensing events with an invisible faint source.
We show that the rate of EAGLE events is as high as that of normal microlensing
events, even if they are caused by dark stars in the Galactic thick disc. We
explore the possibility of measuring the parallax effect in EAGLE events
towards the LMC by using the {\it Hubble Space Telescope} (HST) or the {\it
Very Large Telescope} (VLT). We find that EAGLE events enlarge the opportunity
of parallax measurements by $4 \sim 10$ times relative to that in normal
microlensing events. We show that the parallax effect can be measured in
$\sim75%$ (from the HST) and $\sim 60%$ (from the VLT) of all EAGLE events if
most lenses are stars in the Galactic thick or thin disc, while $\sim 20%$
(from the HST) and $\sim 10%$ (from the VLT) can be measured if most lenses are
halo MACHOs. In combination with the finite source size effect observations, we
can strongly constrain the location of lenses.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 18:45:08 GMT""}]","2009-11-07"
"astro-ph/0208400","Vladimir I. Pariev","V.I. Pariev (1,2), E.G. Blackman (1) and S.A. Boldyrev (3) ((1)
  University of Rochester, (2) Lebedev Physical Institute, (3) University of
  Chicago)","Extending the Shakura-Sunyaev approach to a strongly magnetized
  accretion disc model","27 pages, 11 figures, Astron. Astroph. in press; shortened version
  accepted by A&A, all calculations and conclusions are unchanged","Astron.Astrophys. 407 (2003) 403","10.1051/0004-6361:20030868",,"astro-ph",,"  We develop a model of thin turbulent accretion discs supported by magnetic
pressure of turbulent magnetic fields. This applies when the turbulent kinetic
and magnetic energy densities are greater than the thermal energy density in
the disc. Whether such discs survive in nature or not remains to be determined,
but here we simply demonstrate that self-consistent solutions exist when the
alpha-prescription for the viscous stress, similar to that of the original
Shakura-Sunyaev model, is used. We show that \alpha \sim 1 for the strongly
magnetized case and we calculate the radial structure and emission spectra from
the disc in the regime when it is optically thick. Strongly magnetized
optically thick discs can apply to the full range of disc radii for objects <
10^{-2} of the Eddington luminosity or for the outer parts of discs in higher
luminosity sources. In the limit that the magnetic pressure is equal to the
thermal or radiation pressure, our strongly magnetized disc model transforms
into the Shakura-Sunyaev model with \alpha=1. Our model produces spectra quite
similar to those of standard Shakura-Sunyaev models. In our comparative study,
we also discovered a small discrepancy in the spectral calculations of Shakura
and Sunyaev (1973).
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 19:32:18 GMT""},{""version"":""v2"",""created"":""Mon, 16 Jun 2003 02:14:29 GMT""}]","2009-11-07"
"astro-ph/0208401","Marc Seigar","Marc S. Seigar (JAC) and Phil A. James (LJMU)","A test of arm-induced star formation in spiral galaxies from near-IR and
  H$\alpha$ imaging","6 pages, 1 figure, accpeted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 337 (2002) 1113","10.1046/j.1365-8711.2002.06007.x","MC681","astro-ph",,"  We have imaged a sample of 20 spiral galaxies in H$\alpha$ and in the
near-infrared K band (2.2 um), in order to determine the location and strength
of star formation in these objects with respect to perturbations in the old
stellar population. We have found that star formation rates are significantly
enhanced in the vicinity of K band arms. We have also found that this
enhancement in star formation rate in arm regions correlates well with a
quantity that measures the relative strengths of shocks in arms. Assuming that
the K band light is dominated by emission from the old stellar population, this
shows that density waves trigger star formation in the vicinity of spiral arms.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 20:09:36 GMT""}]","2009-11-07"
"astro-ph/0208402","Ronald A. Remillard","Ronald A. Remillard, Michael P. Muno (MIT), Jeffrey E. McClintock
  (CFA), and Jerome A. Orosz (Utrecht U.)","X-ray QPOs in Black-Hole Binary Systems","11 pages, 5 figs.; Procs. of the 4th Microquasar Workshop, 2002, eds.
  Durouchoux, Fuchs, & Rodriguez, (Center for Physics: Kolkata)",,,,"astro-ph",,"  We briefly review the properties and physical consequences of quasiperiodic
oscillations (QPOs) seen on many occasions in the X-ray emission from
black-hole binary systems. We also report on the discovery of QPOs at 164 and
328 Hz in GRS1915+105. These appear to be analogous to the harmonic systems of
high-frequency QPOs seen in XTEJ1550-564 and GROJ1655-40.
","[{""version"":""v1"",""created"":""Wed, 21 Aug 2002 20:50:09 GMT""}]","2007-05-23"
"astro-ph/0208403","Neal Weiner","David R. Smith, Neal Weiner","Inelastic Dark Matter at DAMA, CDMS and Future Experiments","4 pages; to appear in the proceedings of 5th International UCLA
  Symposium on Sources and Detection of Dark Matter and Dark Energy in the
  Universe (DM 2002), Marina del Rey, California, 20-22 Feb 2002","Nucl.Phys.Proc.Suppl.124:197-200,2003","10.1016/S0920-5632(03)02105-4",,"astro-ph hep-ph",,"  The DAMA annual modulation signature, interpreted as evidence for a
spin-independent WIMP coupling, seems in conflict with null results from CDMS.
However, in models of ``inelastic dark matter'', the experiments are
compatible. Inelastic dark matter can arise in supersymmetric theories as the
real component of a sneutrino mixed with a singlet scalar. In contrast with
ordinary sneutrino dark matter, such particles can satisfy all experimental
constraints while giving the appropriate relic abundance. We discuss the
modifications to the signal seen at DAMA, in particular noting the strong
suppression of low energy events in both modulated and unmodulated components.
We discuss future experiments, with emphasis on distinguishing inelastic dark
matter from ordinary dark matter, and stressing the significance of experiments
with heavy target nuclei, such as xenon and tungsten.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 01:36:45 GMT""}]","2008-11-26"
"astro-ph/0208404","Lauren A. MacArthur","Lauren A. MacArthur (UBC), Stephane Courteau (UBC), and Jon A.
  Holtzman (NMSU)","Structure of Disk Dominated Galaxies I. Bulge/Disk Parameters,
  Simulations, and Secular Evolution","78 pages with 23 embedded color figures + tables of galaxy structural
  parameters. Accepted for publication in the Astrophysical Journal. The
  interested reader is strongly encouraged to ignore some of the low res
  figures within; instead, download the high resolution version from
  http://www.astro.ubc.ca/people/courteau/public/macarthur02_disks.ps.gz","Astrophys.J.582:689-722,2003","10.1086/344506",,"astro-ph",,"  (Abridged) A robust analysis of galaxy structural parameters, based on the
modeling of bulge and disk brightnesses in the BVRH bandpasses, is presented
for 121 face-on and moderately inclined late-type spirals. Each surface
brightness (SB) profile is decomposed into a sum of a generalized Sersic bulge
and an exponential disk. The reliability and limitations of our bulge-to-disk
(B/D) decompositions are tested with extensive simulations of galaxy brightness
profiles (1D) and images (2D). Galaxy types are divided into 3 classes
according to their SB profile shapes; Freeman Type-I and Type-II, and a third
``Transition'' class for galaxies whose profiles change from Type-II in the
optical to Type-I in the infrared. We discuss possible interpretations of
Freeman Type-II profiles. The Sersic bulge shape parameter for nearby Type-I
late-type spirals shows a range between n=0.1-2 but, on average, the underlying
surface density profile for the bulge and disk of these galaxies is adequately
described by a double-exponential distribution. We confirm a coupling between
the bulge and disk with a scale length ratio r_e/h=0.22+/-0.09, or
h_bulge/h_disk=0.13+/-0.06 for late-type spirals, in agreement with recent
N-body simulations of disk formation and models of secular evolution. This
ratio increases from ~0.20 for late-type spirals to ~0.24 for earlier types.
The similar scaling relations for early and late-type spirals suggest
comparable formation and/or evolution scenarios for disk galaxies of all Hubble
types.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 06:12:20 GMT""}]","2010-04-06"
"astro-ph/0208405","Jacques Moret-Bailly","Jacques Moret-Bailly","How the BAL quasars are quiet","6 pages",,,,"astro-ph",,"  All properties of the quasars known by the author (quietness of the BAL
quasars, Lyman forest, iron in the high-z quasars...) are explained supposing
that the kernel of the quasar is surrounded by a halo containing an accretion
disk and magnetic satellites (no dark matter or fast jet, no variation of the
fine structure constant, no strange source of iron...). The key is taking into
account the coherent light-matter interactions.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 07:25:47 GMT""}]","2007-05-23"
"astro-ph/0208406","Takashi Hosokawa","S.Mineshige, T.Hosokawa, M.Machida and R.Matsumoto","Gravitational-Wave Radiation from Magnetized Accretion Disks","To appear in PASJ, 15 pages, 2 figures",,"10.1093/pasj/54.5.655",,"astro-ph",,"  The detectability of gravitational wave (GW) radiation from accretion disks
is discussed based on various astrophysical contexts. In order to emit GW
radiation, the disk shape should lose axial symmetry. We point out that a
significant deformation is plausible in non-radiative hot accretion disks
because of enhanced magnetic activity, whereas it is unlikely for standard-type
cool disks. We have analyzed the 3D magnetohydrodynamical (MHD) simulation data
of magnetized accretion flow, finding non-axisymmetric density patterns. The
corresponding ellipticity is $\epsilon \sim 0.01$. The expected time variations
of GW radiation are overall chaotic, but there is a hint of quasi-periodicity.
GW radiation has no interesting consequence, however, in the case of close
binaries, because of very tiny disk masses. GW radiation is not significant,
either, for AGN because of very slow rotation velocities. The most promising
case can be found in gamma-ray bursts or supernovae, in which a massive torus
(or disk) with a solar mass or so may be formed around a stellar-mass compact
object as the result of a merger of compact objects, or by the fallback of
exploded material towards the center in a supernova. Although much more intense
GW radiation is expected before the formation of the torus, the detection of GW
radiation in the subsequent accretion phase is of great importance, since it
will provide a good probe to investigating their central engines.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 09:12:08 GMT""}]","2015-06-24"
"astro-ph/0208407","Taichi Kato","T. Kato (Kyoto U), K. Haseda, K. Takamizawa (VSOLJ), H. Yamaoka
  (Kyushu U)","Deep Transient Optical Fading in the WC9 Star WR 106","3 pages, 4 figures, to appear in Astron. Astrophys. (Letters)","Astron.Astrophys. 393 (2002) L69-L72","10.1051/0004-6361:20021218",,"astro-ph",,"  We discovered that the WR9-type star WR 106 (HDE 313643) underwent a deep
episodic fading in 2000. The depth of the fading (dV ~ 2.9 mag) surpassed those
of all known similar ""eclipse-like"" fadings in WR stars. This fading episode
was likely to be produced by a line-of-sight episodic dust formation rather
than a periodic enhancement of dust production in the WR-star wind during the
passage of the companion star though an elliptical orbit. The overall 2000
episode was composed of at least two distinct fadings. These individual fadings
seem to more support that the initial dust formation triggered a second dust
formation, or that the two independent dust formations occurred by the same
triggering mechanism rather than a stepwise dust formation. We also discuss on
phenomenological similarity of the present fading with the double fading of R
CrB observed in 1999-2000.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 09:47:28 GMT""}]","2009-11-07"
"astro-ph/0208408","Aldo Marcelo Serenelli","A. M. Serenelli, L. G. Althaus, R. D. Rohrmann, O. G. Benvenuto","Evolution and colours of helium-core white dwarf stars: the case of low
  metallicity progenitors","14 pages, 10 figures. Accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 337 (2002) 1091","10.1046/j.1365-8711.2002.05994.x",,"astro-ph",,"  The present work is designed to explore the evolution of helium-core white
dwarf (HeWD) stars for the case of metallicities much lower than the solar one
(Z=0.001 and Z=0.0002). Evolution is followed in a self-consistent way with the
predictions of detalied and new non-grey atmospheres, time-dependent element
diffusion and the history of the white dwarf progenitor. Reliable initial
models for low mass HeWDs are obtained by applying mass loss rates to a 1msun
stellar model. The loss of angular momentum caused by gravitational wave
emission and magnetic stellar wind braking are considered. Model atmospheres,
based on a detailed treatment of the microphysics entering the WD atmosphere
enable us to provide accurate colours and magnitudes at both early and advanced
evolutionary stages. We find that most of our evolutionary sequences experience
several episodes of hydrogen thermonuclear flashes. In particular, the lower
the metallicity, the larger the minimum stellar mass for the occurrence fo
flashes induced by CNO cycle reactions. The existence of a mass-threshold for
the occurrence of diffusion-induced CNO flashes leadss to a marked dichotomy in
the age of our models. Another finding of this study is that our HeWD models
experience unstable hydrogen burning via PP nuclear reactions at late cooling
stages as a result of hydrogen chemically diffusing inwards. Such PP flashes
take place in models with very low metal content. We also find that models
experiencing CNO flashes exhibit a pronouncede turn-off in most of their
colours at M_V=16 approximately. Finally, colour-magnitude diagrams for our
models are presented and compared with recent observational data of HeWD
candidates in the globular clusters NGC 6397 and 47 Tucanae.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 10:34:47 GMT""}]","2009-11-07"
"astro-ph/0208409","Kenneth R. Sembach","K.R. Sembach (STScI), B.P. Wakker, B.D. Savage, P. Richter, & M. Meade
  (U. Wisconsin)","Probing Baryons in Galactic Halos and Gas Near Galaxies","8 pages, includes 3 figures. Uses newpasp.sty format. To appear in
  ""Hubble's Science Legacy: Future Optical-Ultraviolet Astronomy from Space"",
  eds. K.R. Sembach, J.C. Blades, G.D. Illingworth, & R.C. Kennicutt, ASP
  Conference Series, in preparation",,,,"astro-ph",,"  We describe an extensive FUSE survey of highly ionized oxygen in the vicinity
of the Milky Way that serves as an example of the type of study that would be
desirable for other galactic systems. Understanding the origin of hot gas in
the vicinity of galaxies and its relationship to the intergalactic medium
presents a major observational challenge. Ultraviolet absorption-line
spectroscopy is currently the most direct means for comprehensive
investigations of the gas in galactic environments, but even with present (and
near-term) facilities the number of background objects available to probe
nearby galaxy halos and low-redshift cosmological structures is limited.
Studying these structures over a range of impact parameters and angular
separations would provide fundamental information about the baryonic content of
the hot gas, its physical conditions, and its origins. A large space telescope
optimized for high resolution spectroscopy in the 900-3200 Angstrom wavelength
region at a sensitivity sufficient to observe faint AGNs/QSOs at angular
separations of <1 degree would be ideal for such studies.
","[{""version"":""v1"",""created"":""Thu, 22 Aug 2002 12:53:36 GMT""}]","2007-05-23"
