"astro-ph/0210351","Patrick B. Hall","Patrick B. Hall (P. U. Catolica de Chile / Princeton University
  Observatory)","2MASS 1315-2649: A High Proper Motion L Dwarf with Strong H-alpha
  Emission","2 pages, ApJL accepted","Astrophys.J. 580 (2002) L77-L78","10.1086/345549",,"astro-ph",,"  In Hall (2002) I reported that 2MASSI J1315309-264951 is an L dwarf with
strong H-alpha emission. Two spectroscopic epochs appeared to show that the
H-alpha was variable, decreasing from 121 Angstroms to 25 Angstroms EW, which I
interpreted as a flare during the first observation. Gizis (2002) independently
discovered this object, and his intermediate spectroscopic epoch shows H-alpha
with 97 Angstroms EW. A new fourth epoch of spectroscopy again shows a very
large H-alpha EW (124 Angstroms), confirming this object to be a persistent,
strong H-alpha emitter. Whether the H-alpha is steady (like 2MASS 1237+6526) or
from continuous strong flaring (like PC0025+0447) remains unclear. Imaging
confirms that 2MASS 1315-2649 has a high proper motion (0.71""/year),
corresponding to a transverse velocity of ~76 km/s at its distance of ~23 pc.
Thus 2MASS 1315-2649 is consistent with being >~2 Gyr old and therefore
relatively massive. If that is so, the correlation of H-alph activity with mass
found by Gizis et al. (2000) would seem to support the continuous strong
flaring scenario, though it does not rule out a brown dwarf binary accretion
scenario.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 19:20:43 GMT""}]","2009-11-07"
"astro-ph/0210369","Luigi Gallo","Th. Boller (1), W. Voges (1), M. Dennefeld (2), I. Lehmann (1), P.
  Predehl (1), V. Burwitz (1), E. Perlman (3,4), L. Gallo (1), I.E. Papadakis
  (5) and S. Anderson (6)((1) MPE; (2) IAP Paris; (3) Johns Hopkins University;
  (4) University of Maryland, Baltimore County; (5) University of Crete; (6)
  University of Washington)","1ES 1927+654: Persistent and rapid X-ray variability in an AGN with low
  intrinsic neutral X-ray absorption and narrow optical emission lines","8 pages including 10 figures. Accepted for publication in Astronomy
  and Astrophysics","Astron.Astrophys.397:557-564,2003","10.1051/0004-6361:20021520",,"astro-ph",,"  We present X-ray and optical observations of the X-ray bright AGN 1ES
1927+654. The X-ray observations obtained with ROSAT and Chandra reveal
persistent, rapid and large scale variations, as well as steep 0.1-2.4 keV
(Gamma = 2.6 +/- 0.3) and 0.3-7.0 keV (Gamma = 2.7 +/- 0.2) spectra. The
measured intrinsic neutral X-ray column density is approximately 7e20cm^-2. The
X-ray timing properties indicate that the strong variations originate from a
region, a few hundred light seconds from the central black hole, typical for
type 1 AGN. High quality optical spectroscopy reveals a typical Seyfert 2
spectrum with some host galaxy contamination and no evidence of Fe II
multiplets or broad hydrogen Balmer wings. The intrinsic optical extinction
derived from the BLR and NLR are A_V >= 3.7 and A_V=1.7, respectively. The
X-ray observations give an A_V value of less than 0.58, in contrast to the
optical extinction values. We discuss several ideas to explain this apparent
difference in classification including partial covering, an underluminous BLR
or a high dust to gas ratio.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 16:12:51 GMT""}]","2008-11-26"
"astro-ph/0210370","Martin C. Smith","M. C. Smith, S. Mao, B. Paczynski","Acceleration and Parallax Effects in Gravitational Microlensing","24 pages, 5 figures (in colour). Accepted for publication in MNRAS.
  Minor error in Appendix B corrected (Results of paper unaffected)","Mon.Not.Roy.Astron.Soc. 339 (2003) 925","10.1046/j.1365-8711.2003.06183.x",,"astro-ph",,"  To generate the standard microlensing light curve one assumes that the
relative motion of the source, the lens, and the observer is linear. In
reality, the relative motion is likely to be more complicated due to
accelerations of the observer, the lens and the source. The simplest
approximation beyond the linear-motion assumption is to add a constant
acceleration. Microlensing light curves due to accelerations can be symmetric
or asymmetric depending on the angle between the acceleration and the velocity.
We show that it is possible that some of the previously reported shorter
marginal parallax events can be reproduced with constant-acceleration models,
while the longer, multi-year parallax events are ill-fitted by such models. We
find that there is a generic degeneracy inherent in constant-acceleration
microlensing models. We also find that there is an equivalent degeneracy in
parallax models, which manifests itself in short-duration events. The
importance of this new parallax degeneracy is illustrated with an example,
using one of these marginal parallax events. Our new analysis suggests that
another of these previously suspected parallax candidate events may be
exhibiting some weak binary-source signatures. If this turns out to be true,
spectroscopic observations of the source could determine some parameters in the
model and may also constrain or even determine the lens mass. We also point out
that symmetric light curves with constant accelerations can mimic blended light
curves, producing misleading Einstein-radius crossing time-scales when fitted
by the standard `blended' microlensing model; this may have some effect on the
estimation of optical depth.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 16:42:35 GMT""},{""version"":""v2"",""created"":""Fri, 13 Dec 2002 15:01:30 GMT""},{""version"":""v3"",""created"":""Mon, 27 Jan 2003 18:13:29 GMT""}]","2009-11-07"
"astro-ph/0210371","Joseph Silk","Joseph Silk","Formation and Evolution of Disk Galaxies","To appear in the procedings of: The Evolution of Galaxies. III: From
  simple approaches to self-consistent models (Kiel, Gemany, July 2002)","Astrophys.SpaceSci.284:663-674,2003","10.1023/A:1024090930110",,"astro-ph",,"  I review several of the current issues in the theory of disk galaxy
formation. There is sti ll much to be done, observationally and theoretically,
before we can expect to approach an understanding of disk galaxies that is
reliable enough to make robust predictions about the high redshift universe.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 16:32:40 GMT""}]","2008-11-26"
"astro-ph/0210372","Matthew L. Lister","M. L. Lister (1), K. I. Kellermann (1), R. C. Vermeulen (2), M. H.
  Cohen (3), J. A. Zensus (4) and E. Ros (4) ((1) NRAO, (2) NFRA, (3) Caltech,
  (4) MPIfR)","4C +12.50: A Superluminal Precessing Jet in the Recent Merger System
  IRAS 13451+1232","15 pages including 6 figures. Uses emulateapj.sty. Accepted for
  publication in the Astrophysical Journal","Astrophys.J. 584 (2003) 135-146","10.1086/345666",,"astro-ph",,"  We present the results of a multi-epoch VLBA study of the powerful radio
source 4C +12.50 (PKS 1345+125) at a wavelength of 2 cm. This compact radio
source is associated with a hidden quasar whose host galaxy shows signs of a
recent merger. It has been classified as a compact symmetric source (CSO) due
to its small overall size (~220 pc) and twin-jet morphology, although it also
has faint extended emission that may be a relic of previous activity. We report
the detection of exceedingly high linear fractional polarization in isolated
features of the southern jet (up to 60%), which is highly unusual for a CSO.
Given the large amount of gas present in the host galaxy, we would expect
significant Faraday depolarization across the whole source, unless the
depolarizing gas is fairly clumpy. The southern jet also contains two features
that are moving outward from the core at apparent speeds of v/c = 1.0 +/- 0.3
and 1.2 +/- 0.3. These represent the first positive detections of superluminal
motion in a CSO, and taken together with the jet to counter-jet flux ratio,
suggest an intrinsic flow speed of v/c = 0.84 +/- 0.12. The apparent ridgeline
of the jet and counter-jet are consistent with a conical helix of wavelength
280 pc that is the result of Kelvin-Helmholtz instabilities driven by a slow
precession of the jet nozzle. A fit to the data implies that the nozzle is
precessing around a cone with half-angle 23 degrees, whose axis lies at an
angle of 82 degrees to the line of sight. We suggest that the ""S""-shaped jet
morphologies commonly seen in recent AGN outflows such as 4C +12.50 may simply
reflect the fact that their black hole spin axes are still precessing, and have
not had sufficient time to align with their accretion disks.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 16:45:51 GMT""}]","2009-11-07"
"astro-ph/0210373","S. B. Pandey6","Y.C.Joshi, A.K.Pandey, D. Narasimha, R. Sagar and Y. Giraud-Hiraud","Identification of 13 Cepheids and 333 Other Variables in M31","Accepted for publication in A&A, 9 figures, the paper and figures
  with better resolution can be downloaded from
  http://cdfinfo.in2p3.fr/Downloads/cosmobs/yogesh/paper/","Astron.Astrophys.402:113-123,2003","10.1051/0004-6361:20030136","aa3201","astro-ph",,"  We present Cousins $R$ and $I$ band photometry of variable stars in a
$\sim13'\times 13'$ region in the disk of M31 galaxy, obtained during 141
nights. Of the 26 Cepheid variables present in the region, two are newly
discovered, 11 are classified as Cepheids for the first time and 13 are
confirmed as Cepheids. The extensive photometry of these Cepheids enabled us to
determine precise phase and amplitude of pulsation which ranges from 0.11 to
0.48 mag in $R$ band. The period of variability ranges from $\sim$7.5 to 56
days. The period-luminosity diagram is used to derive a distance modulus of
24.49$\pm$0.11 mag for M31 galaxy. We also report variability in 333 other
stars, of them, 115 stars appear to be long period variables, 2 suspected
eclipsing binaries and remaining 216 are irregular variables.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 16:53:07 GMT""},{""version"":""v2"",""created"":""Mon, 3 Feb 2003 12:06:50 GMT""}]","2009-04-13"
"astro-ph/0210374","Konstantinos Dimopoulos","Konstantinos Dimopoulos (Lancaster University, University of Oxford)","Modelling Quintessential Inflation with Branes","4 pages. Contribution to the Proceedings of the XVIIIth IAP
  Colloquium, added reference and corrected mistakes",,,"LANCS-02-16/10","astro-ph",,"  I discuss why quintessential inflation model-building is more natural in the
context of brane cosmology and study the dynamics of a particular model as an
example.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 17:31:27 GMT""},{""version"":""v2"",""created"":""Thu, 17 Oct 2002 17:17:06 GMT""}]","2007-05-23"
"astro-ph/0210375","Orfeu Bertolami","M.C. Bento, O. Bertolami and A.A. Sen","Generalized Chaplygin gas as a scheme for Unification of Dark Energy and
  Dark Matter","4 pages. Talk presented by O.B. at the XVIIIth IAP Colloquium ""On the
  Nature of Dark Energy"", Paris, July 2002",,,,"astro-ph",,"  We study the cosmological scenario arising from the dynamics of a generalized
Chaplygin gas. The equation of state of the system is given in terms of the
energy density, $\rho$, and pressure, $p$, by the relationship $p = -
A/\rho^{\alpha}$, where $A$ is a positive constant and $0 < \alpha \le 1$. The
conditions under which homogeneity arises are discussed and it is shown that
this equation of state describes a universe evolving from a phase dominated by
non-relativistic matter to a phase dominated by a cosmological constant via an
intermediate period where the effective equation of state is $p = \alpha \rho$.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 17:52:56 GMT""}]","2007-05-23"
"astro-ph/0210376","Rafael Millan-Gabet","R. Millan-Gabet and J. D. Monnier","Discovery of a Near-Infrared Jet-Like Feature in the Z Canis Majoris
  System","6 pages 3 figures 1 table","Astrophys.J. 580 (2002) L167-L170","10.1086/345590",,"astro-ph",,"  We present near-infrared high resolution observations of the young binary
system Z Canis Majoris using the adaptive optics system at the Keck-II
telescope. Both components are unresolved at 1.25 and 1.65 microns, although
high dynamic range images reveal a previously unknown jet-like feature in the
circumstellar environment. We argue that this feature probably arises from
light scattered off the walls of a jet-blown cavity, and proper motion studies
of this feature can probe the dynamics of the bipolar outflow. Potentially, the
morphology of the dust-laden cavity walls offers a new probe of the momentum
profile and collimation of bipolar winds from young stellar objects. We also
derive high precision binary parameters, which when combined with historical
data have allowed the first detection of orbital motion. Lastly, our
observations confirm the high degree of flux variability in the system; the
North-West binary component is dominant at H-band, in contrast to all previous
observations.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 17:53:58 GMT""}]","2009-11-07"
"astro-ph/0210377","Eline Tolstoy","Eline Tolstoy","Dwarf Galaxies: Important Clues to Galaxy Formation","10 pages, 4 figures, Invited talk in ""Galaxy Evolution III: From
  Simple Approaches to Self-Consistent Models"" (Kiel, Germany, July 16-20,
  2002) eds. G. Hensler et al., in press","Astrophys.Space Sci.284:579-588,2003","10.1023/A:1024006006003",,"astro-ph",,"  The smallest dwarf galaxies are the most straight forward objects in which to
study star formation processes on a galactic scale. They are typically single
cell star forming entities, and as small potentials in orbit around a much
larger one they are unlikely to accrete much (if any) extraneous matter during
their lifetime (either intergalactic gas, or galaxies) because they will
typically lose the competition with the much larger galaxy. We can utilise
observations of stars of a range of ages to measure star formation and
enrichment histories back to the earliest epochs. The most ancient objects we
have ever observed in the Universe are stars found in and around our Galaxy.
Their proximity allows us to extract from their properties detailed information
about the time in the early Universe into which they were born. A currently
fashionable conjecture is that the earliest star formation in the Universe
occurred in the smallest dwarf galaxy sized objects.
  Here I will review some recent observational highlights in the study of dwarf
galaxies in the Local Group and the implications for understanding galaxy
formation and evolution.
","[{""version"":""v1"",""created"":""Wed, 16 Oct 2002 19:56:13 GMT""}]","2011-08-23"
